-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.19%      16.407ms        28.83%     398.890ms     356.152us       0.000us         0.00%     661.954ms     591.030us          1120  
                                   ConvolutionBackward0         0.48%       6.683ms        27.25%     376.990ms     336.598us       0.000us         0.00%     648.803ms     579.288us          1120  
                             aten::convolution_backward        14.72%     203.672ms        26.77%     370.307ms     330.631us     646.834ms        45.08%     648.803ms     579.288us          1120  
                                           aten::conv2d         0.29%       3.978ms        15.20%     210.297ms     187.765us       0.000us         0.00%     473.932ms     423.154us          1120  
                                      aten::convolution         0.81%      11.217ms        14.91%     206.319ms     184.213us       0.000us         0.00%     473.932ms     423.154us          1120  
                                     aten::_convolution         0.68%       9.364ms        14.10%     195.102ms     174.198us       0.000us         0.00%     473.932ms     423.154us          1120  
                                aten::cudnn_convolution         8.29%     114.623ms        12.62%     174.562ms     155.859us     473.029ms        32.97%     473.029ms     422.347us          1120  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     379.181ms        26.43%     379.181ms     817.200us           464  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     148.636ms        10.36%     148.636ms      68.813us          2160  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      82.447ms         5.75%      82.447ms      43.302us          1904  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.66%       9.074ms         4.52%      62.510ms      90.858us       0.000us         0.00%      78.450ms     114.026us           688  
                                CudnnBatchNormBackward0         0.24%       3.333ms         3.86%      53.436ms      77.669us       0.000us         0.00%      78.450ms     114.026us           688  
                        aten::cudnn_batch_norm_backward         1.79%      24.700ms         3.62%      50.103ms      72.824us      78.450ms         5.47%      78.450ms     114.026us           688  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      77.791ms         5.42%      77.791ms     262.807us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.335ms         4.14%      59.335ms       4.378us         13552  
                   volta_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      58.162ms         4.05%      58.162ms     100.976us           576  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      54.250ms         3.78%      54.250ms     125.579us           432  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      51.812ms         3.61%      51.812ms      91.218us           568  
