-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.33%       9.886ms         5.70%     171.896ms     214.870us       0.000us         0.00%        2.025s       2.532ms           800  
                                   ConvolutionBackward0         0.17%       5.160ms         5.37%     162.010ms     202.512us       0.000us         0.00%        2.025s       2.532ms           800  
                             aten::convolution_backward         3.53%     106.493ms         5.20%     156.850ms     196.062us        2.025s        71.62%        2.025s       2.532ms           800  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     931.382ms        32.93%     931.382ms       5.821ms           160  
void cudnn::detail::dgrad_engine<float, 128, 6, 8, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     638.674ms        22.58%     638.674ms       1.597ms           400  
                                      aten::convolution         0.26%       7.955ms         3.78%     113.991ms     142.489us       0.000us         0.00%     557.840ms     697.300us           800  
                                     aten::_convolution         0.19%       5.607ms         3.52%     106.036ms     132.545us       0.000us         0.00%     557.840ms     697.300us           800  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     340.921ms        12.05%     340.921ms       1.705ms           200  
                                           aten::conv2d         0.07%       2.242ms         3.13%      94.396ms     157.327us       0.000us         0.00%     282.647ms     471.078us           600  
                                aten::cudnn_convolution         2.05%      61.747ms         2.71%      81.775ms     136.292us     282.647ms         9.99%     282.647ms     471.078us           600  
                                 aten::conv_transpose2d         0.03%     843.000us         0.75%      22.680ms     113.400us       0.000us         0.00%     275.193ms       1.376ms           200  
                      aten::cudnn_convolution_transpose         0.46%      13.876ms         0.62%      18.654ms      93.270us     275.193ms         9.73%     275.193ms       1.376ms           200  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     244.491ms         8.64%     244.491ms     764.034us           320  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     202.327ms         7.15%     202.327ms     632.272us           320  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     103.922ms         3.67%     103.922ms     649.513us           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.24%       7.101ms         1.63%      49.098ms      94.419us       0.000us         0.00%      55.272ms     106.292us           520  
                                CudnnBatchNormBackward0         0.09%       2.678ms         1.39%      41.997ms      80.763us       0.000us         0.00%      55.272ms     106.292us           520  
                        aten::cudnn_batch_norm_backward         0.65%      19.695ms         1.30%      39.319ms      75.613us      55.272ms         1.95%      55.272ms     106.292us           520  
