-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.77%      23.646ms        18.23%     557.167ms     241.826us     858.813ms        27.62%     858.813ms     372.749us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     858.813ms        27.62%     858.813ms     372.749us          2304  
                                Optimizer.step#SGD.step         0.66%      20.125ms        16.48%     503.482ms       7.867ms       0.000us         0.00%     768.816ms      12.013ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.30%       9.016ms        17.18%     524.978ms       1.367ms       0.000us         0.00%     724.679ms       1.887ms           384  
                                         AddmmBackward0         0.20%       5.994ms         8.80%     268.922ms     700.318us       0.000us         0.00%     698.182ms       1.818ms           384  
                                               aten::mm         0.92%      28.008ms         8.30%     253.735ms     360.419us     698.182ms        22.45%     698.182ms     991.736us           704  
                                           aten::linear         0.07%       2.174ms        13.86%     423.567ms       1.103ms       0.000us         0.00%     664.187ms       1.730ms           384  
                                            aten::addmm         0.91%      27.875ms        13.62%     416.141ms       1.084ms     664.187ms        21.36%     664.187ms       1.730ms           384  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     633.279ms        20.37%     633.279ms       4.947ms           128  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     460.763ms        14.82%     460.763ms       1.800ms           256  
autograd::engine::evaluate_function: torch::autograd...         0.21%       6.569ms        10.94%     334.300ms     435.286us       0.000us         0.00%     286.655ms     373.249us           768  
                        torch::autograd::AccumulateGrad         0.18%       5.386ms        10.72%     327.731ms     426.733us       0.000us         0.00%     286.655ms     373.249us           768  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     230.017ms         7.40%     230.017ms       1.797ms           128  
                                             aten::mul_         0.25%       7.569ms         8.13%     248.411ms     323.452us     196.658ms         6.32%     196.658ms     256.065us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     196.658ms         6.32%     196.658ms     256.065us           768  
                                aten::mse_loss_backward         0.05%       1.386ms         6.00%     183.235ms       1.432ms      70.905ms         2.28%     164.053ms       1.282ms           128  
                                              aten::mul         0.07%       2.170ms         0.11%       3.263ms      25.492us     142.253ms         4.57%     142.253ms       1.111ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     142.253ms         4.57%     142.253ms       1.111ms           128  
                                            aten::fill_         0.18%       5.568ms         3.42%     104.613ms     116.756us     113.545ms         3.65%     113.545ms     126.724us           896  
