-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.23%      16.153ms        26.89%     353.298ms     315.445us       0.000us         0.00%     255.178ms     227.838us          1120  
                                   ConvolutionBackward0         0.51%       6.697ms        25.24%     331.613ms     296.083us       0.000us         0.00%     252.094ms     225.084us          1120  
                             aten::convolution_backward        13.45%     176.745ms        24.73%     324.916ms     290.104us     250.283ms        51.57%     252.094ms     225.084us          1120  
                                           aten::conv2d         0.30%       3.951ms        14.44%     189.767ms     169.435us       0.000us         0.00%     135.332ms     120.832us          1120  
                                      aten::convolution         0.86%      11.303ms        14.14%     185.816ms     165.907us       0.000us         0.00%     135.332ms     120.832us          1120  
                                     aten::_convolution         0.72%       9.427ms        13.28%     174.513ms     155.815us       0.000us         0.00%     135.332ms     120.832us          1120  
                                aten::cudnn_convolution         8.27%     108.593ms        11.72%     153.923ms     137.431us     134.373ms        27.69%     134.373ms     119.976us          1120  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us      50.117ms        10.33%      50.117ms      27.967us          1792  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      47.629ms         9.81%      47.629ms     744.203us            64  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      40.814ms         8.41%      40.814ms      15.650us          2608  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us      36.563ms         7.53%      36.563ms      15.869us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      32.572ms         6.71%      32.572ms       2.403us         13552  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      31.628ms         6.52%      31.628ms     101.372us           312  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      31.521ms         6.49%      31.521ms     109.448us           288  
void cudnn::detail::dgrad2d_alg1_1<float, 0, 5, 6, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      31.159ms         6.42%      31.159ms      40.999us           760  
                                Optimizer.step#SGD.step         7.39%      97.148ms        24.58%     322.918ms      40.365ms       0.000us         0.00%      24.488ms       3.061ms             8  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      22.590ms         4.65%      22.590ms      55.368us           408  
