-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.42%      77.984ms        14.18%     778.695ms     266.676us       0.000us         0.00%        2.102s     719.781us          2920  
                                         AddmmBackward0         0.91%      49.873ms         9.11%     500.197ms     171.300us       0.000us         0.00%        2.023s     692.657us          2920  
                                               aten::mm         4.06%     223.190ms         6.83%     374.892ms      64.194us        2.023s        34.54%        2.023s     346.328us          5840  
                                           aten::linear         0.69%      38.104ms         7.63%     419.110ms     141.591us       0.000us         0.00%        1.136s     383.706us          2960  
                                            aten::addmm         3.70%     202.979ms         5.64%     309.844ms     104.677us        1.136s        19.40%        1.136s     383.706us          2960  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.084s        18.52%        1.084s     376.532us          2880  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us        1.012s        17.28%        1.012s     351.351us          2880  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us        1.009s        17.23%        1.009s     350.359us          2880  
                                              aten::bmm         1.90%     104.092ms         2.58%     141.889ms      49.267us     579.826ms         9.90%     579.826ms     201.328us          2880  
                                              aten::mul         1.62%      88.830ms         2.49%     136.828ms      34.518us     492.545ms         8.41%     492.545ms     124.255us          3964  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     390.748ms         6.67%     390.748ms      65.212us          5992  
      autograd::engine::evaluate_function: BmmBackward0         0.25%      13.794ms         2.35%     128.899ms     134.270us       0.000us         0.00%     378.654ms     394.431us           960  
                                           BmmBackward0         0.22%      11.821ms         2.10%     115.105ms     119.901us       0.000us         0.00%     378.654ms     394.431us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     365.012ms         6.23%     365.012ms     152.088us          2400  
                                              aten::add         1.93%     105.801ms         3.01%     165.050ms      34.073us     277.904ms         4.75%     277.904ms      57.371us          4844  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     264.416ms         4.52%     264.416ms      21.539us         12276  
                                              aten::div         0.87%      47.862ms         1.32%      72.441ms      34.170us     243.011ms         4.15%     243.011ms     114.628us          2120  
                                           aten::matmul         0.34%      18.681ms         3.48%     191.029ms     198.989us       0.000us         0.00%     242.219ms     252.311us           960  
      autograd::engine::evaluate_function: ErfBackward0         0.18%       9.909ms         2.07%     113.913ms     237.319us       0.000us         0.00%     233.466ms     486.387us           480  
