-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         7.53%      92.995ms        11.80%     145.664ms      68.195us     255.415ms        50.19%     255.415ms     119.576us          2136  
                                           aten::linear         0.43%       5.344ms         7.68%      94.816ms     122.186us       0.000us         0.00%     114.927ms     148.102us           776  
       autograd::engine::evaluate_function: MmBackward0         0.75%       9.248ms         8.84%     109.143ms     186.889us       0.000us         0.00%     103.176ms     176.671us           584  
                                            MmBackward0         0.75%       9.289ms         8.09%      99.895ms     171.053us       0.000us         0.00%     103.176ms     176.671us           584  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     102.321ms        20.10%     102.321ms     133.928us           764  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     101.525ms        19.95%     101.525ms     130.831us           776  
    autograd::engine::evaluate_function: AddmmBackward0         0.43%       5.269ms         4.39%      54.186ms     282.219us       0.000us         0.00%     100.989ms     525.984us           192  
                                         AddmmBackward0         0.30%       3.646ms         2.87%      35.419ms     184.474us       0.000us         0.00%      95.848ms     499.208us           192  
                                           aten::matmul         1.01%      12.468ms         9.06%     111.840ms     128.257us       0.000us         0.00%      69.733ms      79.969us           872  
                               Optimizer.step#Adam.step         9.74%     120.224ms        31.70%     391.352ms      48.919ms       0.000us         0.00%      63.792ms       7.974ms             8  
                                            aten::addmm         1.08%      13.308ms         1.78%      21.919ms     114.161us      58.536ms        11.50%      58.536ms     304.875us           192  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      47.564ms         9.35%      47.564ms      55.051us           864  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      34.850ms         6.85%      34.850ms       9.288us          3752  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      32.292ms         6.34%      32.292ms     310.500us           104  
                                             aten::add_         5.47%      67.579ms        10.65%     131.472ms      21.123us      30.591ms         6.01%      30.591ms       4.915us          6224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.062ms         5.71%      29.062ms       6.065us          4792  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      22.731ms         4.47%      22.731ms     236.781us            96  
                                              aten::bmm         2.54%      31.348ms         3.41%      42.097ms      48.723us      20.854ms         4.10%      20.854ms      24.137us           864  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      19.589ms         3.85%      19.589ms      14.575us          1344  
