-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.03%     671.000us        36.08%      23.488ms     108.741us       0.000us         0.00%      12.829ms      59.394us           216  
                                      aten::convolution         1.61%       1.045ms        35.05%      22.817ms     105.634us       0.000us         0.00%      12.829ms      59.394us           216  
                                     aten::_convolution         2.37%       1.546ms        33.44%      21.772ms     100.796us       0.000us         0.00%      12.829ms      59.394us           216  
                                aten::cudnn_convolution        22.55%      14.682ms        28.92%      18.826ms      87.157us      12.645ms        74.33%      12.645ms      58.542us           216  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       6.197ms        36.43%       6.197ms      64.552us            96  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       3.430ms        20.16%       3.430ms      42.875us            80  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.765ms        10.38%       1.765ms      18.385us            96  
                                           aten::linear         0.30%     193.000us         6.35%       4.134ms     103.350us       0.000us         0.00%       1.333ms      33.325us            40  
                                            aten::addmm         3.32%       2.164ms         5.52%       3.592ms      89.800us       1.333ms         7.84%       1.333ms      33.325us            40  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     901.000us         5.30%     901.000us      28.156us            32  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     712.000us         4.19%     712.000us      89.000us             8  
                                            aten::copy_         2.02%       1.318ms         8.88%       5.782ms      36.138us     603.000us         3.54%     603.000us       3.769us           160  
                                       aten::batch_norm         0.67%     439.000us        17.71%      11.529ms      68.625us       0.000us         0.00%     546.000us       3.250us           168  
                           aten::_batch_norm_impl_index         0.74%     481.000us        17.04%      11.090ms      66.012us       0.000us         0.00%     546.000us       3.250us           168  
                                 aten::cudnn_batch_norm         7.57%       4.925ms        16.30%      10.609ms      63.149us     546.000us         3.21%     546.000us       3.250us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     546.000us         3.21%     546.000us       3.250us           168  
                                               aten::to         0.55%     358.000us        11.05%       7.191ms      49.938us       0.000us         0.00%     515.000us       3.576us           144  
                                         aten::_to_copy         1.21%     786.000us        10.50%       6.833ms      50.243us       0.000us         0.00%     515.000us       3.787us           136  
                                             aten::relu         1.77%       1.150ms         9.03%       5.877ms      30.609us       0.000us         0.00%     454.000us       2.365us           192  
