-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.63%       6.182ms        10.53%     102.699ms     242.215us       0.000us         0.00%     459.930ms       1.085ms           424  
                                   ConvolutionBackward0         0.28%       2.699ms         9.57%      93.310ms     220.071us       0.000us         0.00%     428.694ms       1.011ms           424  
                             aten::convolution_backward         6.42%      62.672ms         9.29%      90.611ms     213.705us     428.694ms        44.55%     428.694ms       1.011ms           424  
                                           aten::conv2d         0.15%       1.499ms         6.27%      61.170ms     144.269us       0.000us         0.00%     149.920ms     353.585us           424  
                                      aten::convolution         0.42%       4.114ms         6.12%      59.671ms     140.733us       0.000us         0.00%     149.920ms     353.585us           424  
                                     aten::_convolution         0.29%       2.813ms         5.70%      55.557ms     131.031us       0.000us         0.00%     149.920ms     353.585us           424  
                                aten::cudnn_convolution         4.19%      40.903ms         5.41%      52.744ms     124.396us     149.920ms        15.58%     149.920ms     353.585us           424  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.56%       5.476ms         3.86%      37.635ms      88.762us       0.000us         0.00%     105.790ms     249.505us           424  
                                CudnnBatchNormBackward0         0.21%       2.085ms         3.30%      32.159ms      75.847us       0.000us         0.00%     105.790ms     249.505us           424  
                        aten::cudnn_batch_norm_backward         1.57%      15.316ms         3.08%      30.074ms      70.929us     105.790ms        10.99%     105.790ms     249.505us           424  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     104.159ms        10.82%     104.159ms     566.082us           184  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      73.729ms         7.66%      73.729ms      26.034us          2832  
                                       aten::batch_norm         0.09%     920.000us         4.28%      41.796ms      98.575us       0.000us         0.00%      66.272ms     156.302us           424  
                           aten::_batch_norm_impl_index         0.15%       1.473ms         4.19%      40.876ms      96.406us       0.000us         0.00%      66.272ms     156.302us           424  
                                 aten::cudnn_batch_norm         1.99%      19.454ms         4.04%      39.403ms      92.932us      66.272ms         6.89%      66.272ms     156.302us           424  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      65.160ms         6.77%      65.160ms     290.893us           224  
     autograd::engine::evaluate_function: ReluBackward0         0.32%       3.169ms         1.51%      14.695ms      37.487us       0.000us         0.00%      54.092ms     137.990us           392  
                                          ReluBackward0         0.19%       1.900ms         1.18%      11.526ms      29.403us       0.000us         0.00%      54.092ms     137.990us           392  
                               aten::threshold_backward         0.62%       6.052ms         0.99%       9.626ms      24.556us      54.092ms         5.62%      54.092ms     137.990us           392  
