-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.01%     117.000us        59.05%     498.237ms      62.280ms       0.000us         0.00%     342.802ms      42.850ms             8  
                            _ReversibleFunctionBackward        12.78%     107.857ms        59.03%     498.120ms      62.265ms       0.000us         0.00%     342.802ms      42.850ms             8  
                                    _ReversibleFunction         6.43%      54.263ms        22.44%     189.375ms      23.672ms       0.000us         0.00%     126.174ms      15.772ms             8  
                                               aten::mm         4.25%      35.843ms         6.60%      55.729ms      63.328us     103.729ms        21.31%     103.729ms     117.874us           880  
                                           aten::matmul         0.70%       5.904ms         5.05%      42.639ms      80.756us       0.000us         0.00%      73.194ms     138.625us           528  
                                           aten::linear         0.43%       3.592ms         6.40%      53.974ms     100.698us       0.000us         0.00%      65.390ms     121.996us           536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      59.621ms        12.25%      59.621ms      36.712us          1624  
                                              aten::bmm         1.52%      12.785ms         2.16%      18.194ms      44.593us      54.614ms        11.22%      54.614ms     133.858us           408  
    autograd::engine::evaluate_function: SliceBackward0         0.57%       4.798ms         5.04%      42.499ms      73.783us       0.000us         0.00%      51.285ms      89.036us           576  
                                            aten::copy_         1.51%      12.774ms         3.24%      27.362ms      15.067us      46.224ms         9.50%      46.224ms      25.454us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.24%       1.997ms         3.65%      30.758ms     183.083us       0.000us         0.00%      41.781ms     248.696us           168  
                                            MmBackward0         0.33%       2.825ms         3.41%      28.761ms     171.196us       0.000us         0.00%      41.781ms     248.696us           168  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      41.073ms         8.44%      41.073ms     122.241us           336  
                                         SliceBackward0         0.16%       1.334ms         3.96%      33.399ms      57.984us       0.000us         0.00%      37.425ms      64.974us           576  
                                   aten::slice_backward         0.43%       3.639ms         3.80%      32.065ms      55.668us       0.000us         0.00%      37.425ms      64.974us           576  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      35.195ms         7.23%      35.195ms      78.560us           448  
                                              aten::cat         1.99%      16.783ms         3.47%      29.297ms      46.356us      32.945ms         6.77%      32.945ms      52.128us           632  
                                              aten::add         1.38%      11.621ms         2.36%      19.955ms      28.027us      31.086ms         6.39%      31.086ms      43.660us           712  
                                        aten::logsumexp         0.38%       3.168ms         2.65%      22.333ms     232.635us       0.000us         0.00%      29.720ms     309.583us            96  
