-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.06%       9.413ms         1.05%     174.529ms     218.161us       0.000us         0.00%       10.370s      12.962ms           800  
                                   ConvolutionBackward0         0.03%       5.036ms         0.99%     165.116ms     206.395us       0.000us         0.00%       10.370s      12.962ms           800  
                             aten::convolution_backward         0.65%     107.912ms         0.96%     160.080ms     200.100us       10.370s        62.85%       10.370s      12.962ms           800  
                                      aten::convolution         0.05%       7.790ms         0.68%     113.324ms     141.655us       0.000us         0.00%        4.457s       5.571ms           800  
                                     aten::_convolution         0.03%       5.505ms         0.63%     105.534ms     131.917us       0.000us         0.00%        4.457s       5.571ms           800  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        4.282s        25.95%        4.282s      13.381ms           320  
void cudnn::detail::dgrad_engine<float, 128, 6, 8, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        3.686s        22.34%        3.686s      15.360ms           240  
                                           aten::conv2d         0.01%       2.192ms         0.57%      94.562ms     157.603us       0.000us         0.00%        2.288s       3.813ms           600  
                                aten::cudnn_convolution         0.36%      60.340ms         0.49%      82.178ms     136.963us        2.288s        13.86%        2.288s       3.813ms           600  
                                 aten::conv_transpose2d         0.01%     835.000us         0.13%      21.789ms     108.945us       0.000us         0.00%        2.169s      10.846ms           200  
                      aten::cudnn_convolution_transpose         0.08%      13.234ms         0.11%      17.851ms      89.255us        2.169s        13.15%        2.169s      10.846ms           200  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us        1.983s        12.02%        1.983s       6.198ms           320  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     877.421ms         5.32%     877.421ms       5.484ms           160  
         volta_scudnn_128x128_3dconv_fprop_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     854.128ms         5.18%     854.128ms       5.338ms           160  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     837.458ms         5.08%     837.458ms       5.234ms           160  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     832.813ms         5.05%     832.813ms       5.205ms           160  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     783.885ms         4.75%     783.885ms       2.450ms           320  
