-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.71%      12.237ms        13.56%     232.312ms     241.992us       0.000us         0.00%     233.443ms     243.170us           960  
                                   ConvolutionBackward0         0.35%       5.954ms        12.84%     220.075ms     229.245us       0.000us         0.00%     233.443ms     243.170us           960  
                             aten::convolution_backward         8.69%     148.979ms        12.50%     214.121ms     223.043us     233.167ms        38.31%     233.443ms     243.170us           960  
                                           aten::conv2d         0.20%       3.476ms         8.24%     141.163ms     147.045us       0.000us         0.00%      75.780ms      78.938us           960  
                                      aten::convolution         0.55%       9.359ms         8.03%     137.687ms     143.424us       0.000us         0.00%      75.780ms      78.938us           960  
                                     aten::_convolution         0.37%       6.381ms         7.49%     128.328ms     133.675us       0.000us         0.00%      75.780ms      78.938us           960  
                                aten::cudnn_convolution         5.27%      90.292ms         7.12%     121.947ms     127.028us      75.780ms        12.45%      75.780ms      78.938us           960  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      69.956ms        11.49%      69.956ms     148.212us           472  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.77%      13.142ms         4.75%      81.421ms      84.113us       0.000us         0.00%      69.920ms      72.231us           968  
                                CudnnBatchNormBackward0         0.28%       4.799ms         3.98%      68.279ms      70.536us       0.000us         0.00%      69.920ms      72.231us           968  
                        aten::cudnn_batch_norm_backward         1.91%      32.732ms         3.70%      63.480ms      65.579us      69.920ms        11.49%      69.920ms      72.231us           968  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      57.645ms         9.47%      57.645ms      72.056us           800  
                                       aten::batch_norm         0.13%       2.150ms         5.46%      93.484ms      96.574us       0.000us         0.00%      47.002ms      48.556us           968  
                           aten::_batch_norm_impl_index         0.19%       3.338ms         5.33%      91.334ms      94.353us       0.000us         0.00%      47.002ms      48.556us           968  
                                 aten::cudnn_batch_norm         2.57%      43.968ms         5.14%      87.996ms      90.905us      47.002ms         7.72%      47.002ms      48.556us           968  
     autograd::engine::evaluate_function: ReluBackward0         0.46%       7.820ms         2.07%      35.459ms      36.631us       0.000us         0.00%      42.069ms      43.460us           968  
                                          ReluBackward0         0.27%       4.692ms         1.61%      27.639ms      28.553us       0.000us         0.00%      42.069ms      43.460us           968  
                               aten::threshold_backward         0.87%      14.824ms         1.34%      22.947ms      23.706us      42.069ms         6.91%      42.069ms      43.460us           968  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      42.069ms         6.91%      42.069ms      43.460us           968  
