-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.99%      23.765ms         7.74%     185.760ms     309.600us       0.000us         0.00%     907.133ms       1.512ms           600  
                                         AddmmBackward0         0.45%      10.737ms         4.41%     105.719ms     176.198us       0.000us         0.00%     871.436ms       1.452ms           600  
                                               aten::mm         2.05%      49.226ms         3.30%      79.231ms      66.026us     871.436ms        35.35%     871.436ms     726.197us          1200  
                                           aten::linear         0.32%       7.647ms         3.44%      82.551ms     137.585us       0.000us         0.00%     470.735ms     784.558us           600  
                                            aten::addmm         1.68%      40.237ms         2.51%      60.181ms     100.302us     470.735ms        19.10%     470.735ms     784.558us           600  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     436.967ms        17.73%     436.967ms     738.120us           592  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     433.069ms        17.57%     433.069ms     731.535us           592  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     302.564ms        12.28%     302.564ms     620.008us           488  
                                              aten::mul         1.05%      25.295ms         1.64%      39.396ms      31.567us     287.272ms        11.65%     287.272ms     230.186us          1248  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     204.694ms         8.30%     204.694ms     127.934us          1600  
                                              aten::bmm         0.81%      19.312ms         1.10%      26.331ms      45.714us     201.267ms         8.17%     201.267ms     349.422us           576  
                                              aten::add         2.09%      50.051ms         3.37%      80.719ms      32.133us     190.010ms         7.71%     190.010ms      75.641us          2512  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     159.675ms         6.48%     159.675ms     311.865us           512  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     141.140ms         5.73%     141.140ms       1.260ms           112  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     139.701ms         5.67%     139.701ms      50.616us          2760  
      autograd::engine::evaluate_function: MulBackward0         0.23%       5.419ms         1.04%      24.960ms      60.000us       0.000us         0.00%     134.613ms     323.589us           416  
      autograd::engine::evaluate_function: BmmBackward0         0.10%       2.444ms         0.96%      22.945ms     119.505us       0.000us         0.00%     132.957ms     692.484us           192  
                                           BmmBackward0         0.10%       2.339ms         0.85%      20.501ms     106.776us       0.000us         0.00%     132.957ms     692.484us           192  
                                           MulBackward0         0.10%       2.395ms         0.73%      17.565ms      42.224us       0.000us         0.00%     107.946ms     259.486us           416  
