-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         8.94%     104.897ms        14.77%     173.317ms      74.449us     232.307ms        28.52%     232.307ms      99.788us          2328  
       autograd::engine::evaluate_function: MmBackward0         1.07%      12.518ms        12.95%     151.962ms     195.827us       0.000us         0.00%     151.604ms     195.366us           776  
                                            MmBackward0         1.02%      11.949ms        11.89%     139.444ms     179.696us       0.000us         0.00%     151.604ms     195.366us           776  
                                              aten::bmm         2.77%      32.503ms         3.79%      44.461ms      51.459us     125.574ms        15.42%     125.574ms     145.340us           864  
                                           aten::matmul         1.31%      15.413ms        10.20%     119.681ms     112.482us       0.000us         0.00%     121.442ms     114.137us          1064  
                                             aten::add_         4.04%      47.401ms         7.83%      91.854ms      21.145us      96.485ms        11.85%      96.485ms      22.211us          4344  
autograd::engine::evaluate_function: EmbeddingBackwa...         0.04%     483.000us         2.37%      27.792ms     868.500us       0.000us         0.00%      92.956ms       2.905ms            32  
                                     EmbeddingBackward0         0.01%     126.000us         2.30%      26.979ms     843.094us       0.000us         0.00%      87.163ms       2.724ms            32  
                               aten::embedding_backward         0.01%      71.000us         2.29%      26.853ms     839.156us       0.000us         0.00%      87.163ms       2.724ms            32  
                         aten::embedding_dense_backward         0.34%       3.967ms         2.28%      26.782ms     836.938us      82.996ms        10.19%      87.163ms       2.724ms            32  
      autograd::engine::evaluate_function: BmmBackward0         0.38%       4.420ms         3.20%      37.582ms     130.493us       0.000us         0.00%      84.835ms     294.566us           288  
                                           BmmBackward0         0.32%       3.711ms         2.83%      33.162ms     115.146us       0.000us         0.00%      84.835ms     294.566us           288  
                                           aten::linear         0.28%       3.328ms         7.92%      92.944ms     119.773us       0.000us         0.00%      80.703ms     103.999us           776  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      64.244ms         7.89%      64.244ms     535.367us           120  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      61.643ms         7.57%      61.643ms      80.264us           768  
                               Optimizer.step#Adam.step         7.14%      83.786ms        22.95%     269.279ms      33.660ms       0.000us         0.00%      61.533ms       7.692ms             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      60.424ms         7.42%      60.424ms      18.558us          3256  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      59.901ms         7.35%      59.901ms      88.090us           680  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      58.298ms         7.16%      58.298ms      75.909us           768  
