-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.95%      10.775ms        14.95%     169.818ms     279.306us       0.000us         0.00%     370.925ms     610.074us           608  
                                   ConvolutionBackward0         0.37%       4.159ms        13.37%     151.843ms     249.742us       0.000us         0.00%     360.167ms     592.380us           608  
                             aten::convolution_backward         9.16%     104.041ms        13.00%     147.684ms     242.901us     359.797ms        46.14%     360.167ms     592.380us           608  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     215.888ms        27.68%     215.888ms     421.656us           512  
                                           aten::conv2d         0.20%       2.224ms         7.52%      85.437ms     140.521us       0.000us         0.00%     175.359ms     288.419us           608  
                                      aten::convolution         0.53%       6.055ms         7.33%      83.213ms     136.863us       0.000us         0.00%     175.359ms     288.419us           608  
                                     aten::_convolution         0.36%       4.131ms         6.79%      77.158ms     126.905us       0.000us         0.00%     175.359ms     288.419us           608  
                                aten::cudnn_convolution         4.75%      53.903ms         6.37%      72.325ms     118.956us     174.935ms        22.43%     174.935ms     287.722us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      80.266ms        10.29%      80.266ms       7.944us         10104  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.80%       9.037ms         4.91%      55.808ms      95.562us       0.000us         0.00%      46.740ms      80.034us           584  
                                CudnnBatchNormBackward0         0.29%       3.258ms         4.12%      46.771ms      80.087us       0.000us         0.00%      46.740ms      80.034us           584  
                        aten::cudnn_batch_norm_backward         1.97%      22.327ms         3.83%      43.513ms      74.509us      46.740ms         5.99%      46.740ms      80.034us           584  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      44.374ms         5.69%      44.374ms     178.927us           248  
                                             aten::add_         6.12%      69.461ms        11.66%     132.455ms      17.269us      43.523ms         5.58%      43.523ms       5.674us          7670  
                                Optimizer.step#SGD.step         4.35%      49.389ms        13.10%     148.759ms      24.793ms       0.000us         0.00%      41.535ms       6.923ms             6  
                                              aten::add         3.57%      40.597ms         5.70%      64.779ms      21.989us      39.106ms         5.01%      39.106ms      13.274us          2946  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      31.534ms         4.04%      31.534ms     164.240us           192  
                                       aten::batch_norm         0.11%       1.226ms         5.12%      58.181ms      99.625us       0.000us         0.00%      29.041ms      49.728us           584  
                           aten::_batch_norm_impl_index         0.17%       1.925ms         5.01%      56.955ms      97.526us       0.000us         0.00%      29.041ms      49.728us           584  
