-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.93%       9.881ms        22.02%     232.916ms     359.438us       0.000us         0.00%     667.286ms       1.030ms           648  
                                   ConvolutionBackward0         0.37%       3.943ms        21.06%     222.852ms     343.907us       0.000us         0.00%     666.486ms       1.029ms           648  
                             aten::convolution_backward        11.27%     119.201ms        20.69%     218.909ms     337.823us     652.766ms        53.35%     666.486ms       1.029ms           648  
                                           aten::conv2d         0.22%       2.292ms        14.15%     149.745ms     231.088us       0.000us         0.00%     237.271ms     366.159us           648  
                                      aten::convolution         0.64%       6.719ms        13.94%     147.453ms     227.551us       0.000us         0.00%     237.271ms     366.159us           648  
                                     aten::_convolution         0.75%       7.945ms        13.30%     140.734ms     217.182us       0.000us         0.00%     237.271ms     366.159us           648  
                                aten::cudnn_convolution         7.40%      78.237ms        10.91%     115.395ms     178.079us     217.563ms        17.78%     217.563ms     335.745us           648  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     126.843ms        10.37%     126.843ms     990.961us           128  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     101.442ms         8.29%     101.442ms     288.188us           352  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     101.036ms         8.26%     101.036ms     601.405us           168  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      92.762ms         7.58%      92.762ms      10.362us          8952  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      87.178ms         7.13%      87.178ms     162.646us           536  
                                              aten::mul         3.49%      36.944ms         5.53%      58.489ms      24.534us      81.849ms         6.69%      81.849ms      34.333us          2384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      78.840ms         6.44%      78.840ms      18.843us          4184  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      70.084ms         5.73%      70.084ms      61.262us          1144  
      autograd::engine::evaluate_function: MulBackward0         1.08%      11.420ms         5.60%      59.266ms      43.836us       0.000us         0.00%      67.326ms      49.797us          1352  
                                Optimizer.step#SGD.step         6.23%      65.901ms        26.62%     281.582ms      35.198ms       0.000us         0.00%      65.095ms       8.137ms             8  
                                             aten::add_         5.74%      60.735ms        12.91%     136.556ms      21.884us      60.623ms         4.95%      60.623ms       9.715us          6240  
