-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.70%      12.538ms        13.38%     239.584ms     249.567us       0.000us         0.00%     419.118ms     436.581us           960  
                                   ConvolutionBackward0         0.33%       5.948ms        12.68%     227.046ms     236.506us       0.000us         0.00%     419.118ms     436.581us           960  
                             aten::convolution_backward         8.37%     149.980ms        12.35%     221.098ms     230.310us     418.590ms        37.67%     419.118ms     436.581us           960  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.73%      13.015ms         4.79%      85.745ms      88.580us       0.000us         0.00%     149.330ms     154.267us           968  
                                CudnnBatchNormBackward0         0.27%       4.853ms         4.06%      72.730ms      75.134us       0.000us         0.00%     149.330ms     154.267us           968  
                        aten::cudnn_batch_norm_backward         1.93%      34.651ms         3.79%      67.877ms      70.121us     149.330ms        13.44%     149.330ms     154.267us           968  
                                           aten::conv2d         0.19%       3.438ms         7.47%     133.837ms     139.414us       0.000us         0.00%     139.602ms     145.419us           960  
                                      aten::convolution         0.51%       9.099ms         7.28%     130.399ms     135.832us       0.000us         0.00%     139.602ms     145.419us           960  
                                     aten::_convolution         0.34%       6.136ms         6.77%     121.300ms     126.354us       0.000us         0.00%     139.602ms     145.419us           960  
                                aten::cudnn_convolution         5.03%      90.157ms         6.43%     115.164ms     119.963us     139.602ms        12.56%     139.602ms     145.419us           960  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     123.881ms        11.15%     123.881ms     262.460us           472  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     107.991ms         9.72%     107.991ms     134.989us           800  
                                       aten::batch_norm         0.12%       2.142ms         5.18%      92.724ms      95.789us       0.000us         0.00%      92.819ms      95.887us           968  
                           aten::_batch_norm_impl_index         0.19%       3.322ms         5.06%      90.582ms      93.576us       0.000us         0.00%      92.819ms      95.887us           968  
                                 aten::cudnn_batch_norm         2.45%      43.851ms         4.87%      87.260ms      90.145us      92.819ms         8.35%      92.819ms      95.887us           968  
     autograd::engine::evaluate_function: ReluBackward0         0.45%       8.062ms         2.08%      37.318ms      38.552us       0.000us         0.00%      85.657ms      88.489us           968  
                                          ReluBackward0         0.27%       4.825ms         1.63%      29.256ms      30.223us       0.000us         0.00%      85.657ms      88.489us           968  
                               aten::threshold_backward         0.87%      15.542ms         1.36%      24.431ms      25.239us      85.657ms         7.71%      85.657ms      88.489us           968  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      85.657ms         7.71%      85.657ms      88.489us           968  
