-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.09%      24.175ms        36.20%     804.392ms     349.128us     858.274ms        37.66%     858.274ms     372.515us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     858.274ms        37.66%     858.274ms     372.515us          2304  
                                Optimizer.step#SGD.step         1.04%      22.998ms        36.03%     800.430ms      12.507ms       0.000us         0.00%     768.470ms      12.007ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.42%       9.394ms        15.49%     344.217ms     896.398us       0.000us         0.00%     423.312ms       1.102ms           384  
                                           aten::linear         0.10%       2.277ms        12.53%     278.446ms     725.120us       0.000us         0.00%     420.332ms       1.095ms           384  
                                            aten::addmm         1.24%      27.449ms        12.20%     270.955ms     705.612us     420.332ms        18.44%     420.332ms       1.095ms           384  
                                         AddmmBackward0         0.27%       6.059ms        13.19%     293.052ms     763.156us       0.000us         0.00%     408.959ms       1.065ms           384  
                                               aten::mm         1.29%      28.634ms        12.51%     277.880ms     394.716us     408.959ms        17.94%     408.959ms     580.908us           704  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     402.936ms        17.68%     402.936ms       3.148ms           128  
autograd::engine::evaluate_function: torch::autograd...         0.31%       6.858ms         8.93%     198.455ms     258.405us       0.000us         0.00%     286.337ms     372.835us           768  
                        torch::autograd::AccumulateGrad         0.25%       5.490ms         8.62%     191.597ms     249.475us       0.000us         0.00%     286.337ms     372.835us           768  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     243.393ms        10.68%     243.393ms     950.754us           256  
                                             aten::mul_         0.37%       8.330ms         7.15%     158.944ms     206.958us     196.533ms         8.62%     196.533ms     255.902us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     196.533ms         8.62%     196.533ms     255.902us           768  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     159.510ms         7.00%     159.510ms       2.492ms            64  
                                            aten::fill_         0.31%       6.856ms         3.32%      73.825ms      82.394us     102.559ms         4.50%     102.559ms     114.463us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     102.559ms         4.50%     102.559ms     114.463us           896  
                                            aten::zero_         0.24%       5.399ms         2.98%      66.219ms      68.978us       0.000us         0.00%     102.484ms     106.754us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.26%       5.846ms         1.97%      43.799ms     684.359us       0.000us         0.00%      91.481ms       1.429ms            64  
