-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.33%      48.421ms        42.23%     877.717ms     263.737us       0.000us         0.00%     434.369ms     130.520us          3328  
                                   ConvolutionBackward0         0.92%      19.109ms        38.80%     806.415ms     242.312us       0.000us         0.00%     430.732ms     129.427us          3328  
                             aten::convolution_backward        22.48%     467.103ms        37.88%     787.306ms     236.570us     381.158ms        47.66%     430.732ms     129.427us          3328  
                                           aten::conv2d         0.54%      11.185ms        24.29%     504.828ms     151.691us       0.000us         0.00%     146.490ms      44.017us          3328  
                                      aten::convolution         1.41%      29.243ms        23.75%     493.643ms     148.330us       0.000us         0.00%     146.490ms      44.017us          3328  
                                     aten::_convolution         1.82%      37.896ms        22.35%     464.400ms     139.543us       0.000us         0.00%     146.490ms      44.017us          3328  
                                aten::cudnn_convolution        12.82%     266.380ms        16.40%     340.884ms     102.429us     112.434ms        14.06%     112.434ms      33.784us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      80.187ms        10.03%      80.187ms      78.308us          1024  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      78.909ms         9.87%      78.909ms      44.034us          1792  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.20%       4.160ms         1.12%      23.366ms      60.849us       0.000us         0.00%      61.427ms     159.966us           384  
                          MaxPool2DWithIndicesBackward0         0.08%       1.730ms         0.92%      19.206ms      50.016us       0.000us         0.00%      61.427ms     159.966us           384  
                 aten::max_pool2d_with_indices_backward         0.32%       6.752ms         0.84%      17.476ms      45.510us      52.191ms         6.53%      61.427ms     159.966us           384  
     autograd::engine::evaluate_function: ReluBackward0         1.32%      27.380ms         6.18%     128.424ms      38.589us       0.000us         0.00%      57.348ms      17.232us          3328  
                                          ReluBackward0         0.76%      15.744ms         4.86%     101.044ms      30.362us       0.000us         0.00%      57.348ms      17.232us          3328  
                               aten::threshold_backward         2.66%      55.279ms         4.10%      85.300ms      25.631us      57.348ms         7.17%      57.348ms      17.232us          3328  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us      52.191ms         6.53%      52.191ms     135.914us           384  
                                              aten::sum         3.96%      82.256ms         5.81%     120.804ms      36.299us      49.574ms         6.20%      49.574ms      14.896us          3328  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      49.574ms         6.20%      49.574ms      14.896us          3328  
