-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.28%      24.114ms        23.69%     446.976ms     194.000us     859.130ms        44.26%     859.130ms     372.886us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     859.130ms        44.26%     859.130ms     372.886us          2304  
                                Optimizer.step#SGD.step         1.07%      20.135ms        26.25%     495.171ms       7.737ms       0.000us         0.00%     769.014ms      12.016ms            64  
                                           aten::linear         0.11%       2.149ms        15.41%     290.663ms     756.935us       0.000us         0.00%     419.339ms       1.092ms           384  
                                            aten::addmm         1.44%      27.171ms        15.01%     283.242ms     737.609us     419.339ms        21.60%     419.339ms       1.092ms           384  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     410.872ms        21.17%     410.872ms       1.605ms           256  
autograd::engine::evaluate_function: torch::autograd...         0.36%       6.861ms        12.13%     228.783ms     297.895us       0.000us         0.00%     286.823ms     373.467us           768  
                        torch::autograd::AccumulateGrad         0.29%       5.413ms        11.76%     221.922ms     288.961us       0.000us         0.00%     286.823ms     373.467us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.49%       9.178ms        17.23%     324.994ms     846.339us       0.000us         0.00%     227.997ms     593.742us           384  
                                         AddmmBackward0         0.33%       6.287ms         6.09%     114.825ms     299.023us       0.000us         0.00%     219.449ms     571.482us           384  
                                               aten::mm         1.54%      29.106ms         5.25%      98.973ms     140.587us     219.449ms        11.30%     219.449ms     311.717us           704  
                                             aten::mul_         0.46%       8.628ms        12.96%     244.425ms     318.262us     196.707ms        10.13%     196.707ms     256.129us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     196.707ms        10.13%     196.707ms     256.129us           768  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     139.960ms         7.21%     139.960ms       1.093ms           128  
                                            aten::fill_         0.29%       5.518ms         2.50%      47.097ms      52.564us      96.913ms         4.99%      96.913ms     108.162us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      96.913ms         4.99%      96.913ms     108.162us           896  
                                            aten::zero_         0.28%       5.260ms         2.72%      51.353ms      53.493us       0.000us         0.00%      96.840ms     100.875us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.31%       5.815ms         2.33%      43.934ms     686.469us       0.000us         0.00%      91.437ms       1.429ms            64  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      75.418ms         3.89%      75.418ms     392.802us           192  
