-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.42%       6.197ms        10.89%     161.728ms     361.000us       0.000us         0.00%     824.550ms       1.841ms           448  
                                   ConvolutionBackward0         0.17%       2.580ms        10.47%     155.531ms     347.167us       0.000us         0.00%     824.550ms       1.841ms           448  
                             aten::convolution_backward         7.36%     109.261ms        10.30%     152.951ms     341.408us     814.244ms        54.07%     824.550ms       1.841ms           448  
                                           aten::conv2d         0.12%       1.856ms        12.85%     190.884ms     361.523us       0.000us         0.00%     465.326ms     881.299us           528  
                                      aten::convolution         0.33%       4.862ms        12.72%     189.028ms     358.008us       0.000us         0.00%     465.326ms     881.299us           528  
                                     aten::_convolution         0.43%       6.402ms        12.40%     184.166ms     348.799us       0.000us         0.00%     465.326ms     881.299us           528  
                                aten::cudnn_convolution         7.50%     111.398ms         9.58%     142.250ms     269.413us     434.418ms        28.85%     434.418ms     822.761us           528  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     332.067ms        22.05%     332.067ms     830.168us           400  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     207.812ms        13.80%     207.812ms     721.569us           288  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     172.489ms        11.45%     172.489ms       1.135ms           152  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     119.645ms         7.94%     119.645ms       2.137ms            56  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     105.945ms         7.04%     105.945ms       4.414ms            24  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      92.862ms         6.17%      92.862ms     725.484us           128  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      62.317ms         4.14%      62.317ms     708.148us            88  
                               Optimizer.step#Adam.step         3.96%      58.776ms        24.56%     364.870ms      45.609ms       0.000us         0.00%      51.347ms       6.418ms             8  
                                             aten::add_         2.23%      33.062ms         6.69%      99.308ms      28.603us      51.323ms         3.41%      51.323ms      14.782us          3472  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      40.184ms         2.67%      40.184ms       1.674ms            24  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      38.016ms         2.52%      38.016ms      47.520us           800  
