-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.40%       5.638ms         5.42%      76.442ms     183.755us       0.000us         0.00%     596.012ms       1.433ms           416  
                                   ConvolutionBackward0         0.17%       2.343ms         4.87%      68.716ms     165.183us       0.000us         0.00%     589.704ms       1.418ms           416  
                             aten::convolution_backward         3.11%      43.869ms         4.71%      66.373ms     159.550us     589.704ms        42.87%     589.704ms       1.418ms           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.37%       5.174ms         2.54%      35.806ms      86.072us       0.000us         0.00%     251.488ms     604.538us           416  
                                CudnnBatchNormBackward0         0.13%       1.845ms         2.17%      30.632ms      73.635us       0.000us         0.00%     251.488ms     604.538us           416  
                        aten::cudnn_batch_norm_backward         1.00%      14.172ms         2.04%      28.787ms      69.200us     251.488ms        18.28%     251.488ms     604.538us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     169.266ms        12.31%     169.266ms       1.245ms           136  
                                           aten::conv2d         0.10%       1.416ms         3.34%      47.136ms     113.308us       0.000us         0.00%     165.795ms     398.546us           416  
                                      aten::convolution         0.27%       3.801ms         3.24%      45.720ms     109.904us       0.000us         0.00%     165.795ms     398.546us           416  
                                     aten::_convolution         0.22%       3.089ms         2.97%      41.919ms     100.767us       0.000us         0.00%     165.795ms     398.546us           416  
                                       aten::batch_norm         0.06%     857.000us         2.70%      38.051ms      91.469us       0.000us         0.00%     149.962ms     360.486us           416  
                           aten::_batch_norm_impl_index         0.10%       1.341ms         2.64%      37.194ms      89.409us       0.000us         0.00%     149.962ms     360.486us           416  
                                 aten::cudnn_batch_norm         1.28%      18.012ms         2.54%      35.853ms      86.185us     149.962ms        10.90%     149.962ms     360.486us           416  
     autograd::engine::evaluate_function: ReluBackward0         0.16%       2.282ms         0.74%      10.479ms      37.425us       0.000us         0.00%     107.522ms     384.007us           280  
                                          ReluBackward0         0.09%       1.323ms         0.58%       8.197ms      29.275us       0.000us         0.00%     107.522ms     384.007us           280  
                               aten::threshold_backward         0.31%       4.363ms         0.49%       6.874ms      24.550us     107.522ms         7.82%     107.522ms     384.007us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     107.522ms         7.82%     107.522ms     384.007us           280  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      94.795ms         6.89%      94.795ms     303.830us           312  
