-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.01%     110.000us        62.53%        1.261s     157.670ms       0.000us         0.00%        1.315s     164.396ms             8  
                            _ReversibleFunctionBackward         5.43%     109.443ms        62.53%        1.261s     157.656ms       0.000us         0.00%        1.315s     164.396ms             8  
                                    _ReversibleFunction         2.84%      57.321ms        22.56%     455.075ms      56.884ms       0.000us         0.00%     482.113ms      60.264ms             8  
                                               aten::mm         1.84%      37.101ms         2.76%      55.629ms      63.215us     409.991ms        22.31%     409.991ms     465.899us           880  
                                           aten::matmul         0.32%       6.403ms         2.22%      44.778ms      84.807us       0.000us         0.00%     287.709ms     544.903us           528  
                                           aten::linear         0.19%       3.916ms         2.83%      57.066ms     106.466us       0.000us         0.00%     256.240ms     478.060us           536  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     243.468ms        13.25%     243.468ms     461.114us           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     228.435ms        12.43%     228.435ms     140.662us          1624  
                                              aten::bmm         0.70%      14.091ms         0.92%      18.551ms      45.468us     210.717ms        11.47%     210.717ms     516.463us           408  
    autograd::engine::evaluate_function: SliceBackward0         0.24%       4.868ms         2.11%      42.471ms      73.734us       0.000us         0.00%     197.115ms     342.214us           576  
                                            aten::copy_         0.62%      12.603ms        51.34%        1.036s     570.231us     177.447ms         9.66%     177.447ms      97.713us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.10%       2.053ms         1.49%      30.133ms     179.363us       0.000us         0.00%     160.333ms     954.363us           168  
                                            MmBackward0         0.14%       2.843ms         1.39%      28.080ms     167.143us       0.000us         0.00%     160.333ms     954.363us           168  
                                         SliceBackward0         0.06%       1.280ms         1.65%      33.353ms      57.905us       0.000us         0.00%     143.686ms     249.455us           576  
                                   aten::slice_backward         0.18%       3.713ms         1.59%      32.073ms      55.682us       0.000us         0.00%     143.686ms     249.455us           576  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     140.675ms         7.66%     140.675ms     314.007us           448  
                                              aten::cat         0.89%      17.865ms         1.56%      31.393ms      49.672us     125.347ms         6.82%     125.347ms     198.334us           632  
                                              aten::add         0.66%      13.303ms         1.01%      20.290ms      28.497us     120.100ms         6.54%     120.100ms     168.680us           712  
                                        aten::logsumexp         0.17%       3.471ms         1.18%      23.785ms     247.760us       0.000us         0.00%     110.193ms       1.148ms            96  
