-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.83%       9.115ms        13.02%     143.051ms     178.814us       0.000us         0.00%     514.371ms     642.964us           800  
                                   ConvolutionBackward0         0.43%       4.745ms        12.19%     133.936ms     167.420us       0.000us         0.00%     514.371ms     642.964us           800  
                             aten::convolution_backward         8.08%      88.777ms        11.75%     129.191ms     161.489us     514.371ms        66.80%     514.371ms     642.964us           800  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     283.172ms        36.77%     283.172ms     884.913us           320  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     188.193ms        24.44%     188.193ms     261.379us           720  
                                      aten::convolution         0.67%       7.325ms         9.59%     105.399ms     131.749us       0.000us         0.00%     154.487ms     193.109us           800  
                                     aten::_convolution         0.47%       5.132ms         8.92%      98.074ms     122.593us       0.000us         0.00%     154.487ms     193.109us           800  
                                           aten::conv2d         0.19%       2.086ms         7.82%      85.920ms     143.200us       0.000us         0.00%      99.731ms     166.218us           600  
                                aten::cudnn_convolution         5.18%      56.935ms         6.76%      74.342ms     123.903us      99.731ms        12.95%      99.731ms     166.218us           600  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      89.239ms        11.59%      89.239ms     185.915us           480  
                                 aten::conv_transpose2d         0.07%     807.000us         2.04%      22.372ms     111.860us       0.000us         0.00%      54.756ms     273.780us           200  
                      aten::cudnn_convolution_transpose         1.28%      14.073ms         1.69%      18.600ms      93.000us      54.756ms         7.11%      54.756ms     273.780us           200  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      46.952ms         6.10%      46.952ms     293.450us           160  
                               Optimizer.step#Adam.step         7.35%      80.801ms        23.12%     254.150ms       3.177ms       0.000us         0.00%      41.411ms     517.638us            80  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      24.532ms         3.19%      24.532ms     153.325us           160  
                                             aten::add_         4.60%      50.545ms         8.86%      97.357ms      18.580us      22.866ms         2.97%      22.866ms       4.364us          5240  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.002ms         2.34%      18.002ms       6.339us          2840  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.576ms         1.76%      13.576ms       4.525us          3000  
