-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.56%       6.789ms         7.97%      97.295ms     196.159us       0.000us         0.00%     439.283ms     885.651us           496  
                                   ConvolutionBackward0         0.23%       2.845ms         7.25%      88.520ms     178.468us       0.000us         0.00%     429.988ms     866.911us           496  
                             aten::convolution_backward         4.53%      55.229ms         7.02%      85.675ms     172.732us     429.152ms        36.86%     429.988ms     866.911us           496  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.38%       4.695ms         2.55%      31.054ms      84.386us       0.000us         0.00%     210.348ms     571.598us           368  
                                CudnnBatchNormBackward0         0.14%       1.711ms         2.16%      26.359ms      71.628us       0.000us         0.00%     210.348ms     571.598us           368  
                        aten::cudnn_batch_norm_backward         1.04%      12.637ms         2.02%      24.648ms      66.978us     210.348ms        18.07%     210.348ms     571.598us           368  
                                       aten::batch_norm         0.07%     826.000us         2.84%      34.599ms      94.019us       0.000us         0.00%     124.579ms     338.530us           368  
                           aten::_batch_norm_impl_index         0.10%       1.272ms         2.77%      33.773ms      91.774us       0.000us         0.00%     124.579ms     338.530us           368  
                                 aten::cudnn_batch_norm         1.34%      16.359ms         2.66%      32.501ms      88.318us     124.579ms        10.70%     124.579ms     338.530us           368  
                                           aten::conv2d         0.14%       1.706ms         5.12%      62.435ms     125.877us       0.000us         0.00%     122.744ms     247.468us           496  
                                      aten::convolution         0.38%       4.599ms         4.98%      60.729ms     122.438us       0.000us         0.00%     122.744ms     247.468us           496  
                                     aten::_convolution         0.36%       4.374ms         4.60%      56.130ms     113.165us       0.000us         0.00%     122.744ms     247.468us           496  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     107.805ms         9.26%     107.805ms     898.375us           120  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      83.774ms         7.20%      83.774ms       2.618ms            32  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      79.218ms         6.80%      79.218ms     275.062us           288  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      71.404ms         6.13%      71.404ms     637.536us           112  
                                aten::cudnn_convolution         2.91%      35.532ms         3.63%      44.326ms     117.888us      66.248ms         5.69%      66.248ms     176.191us           376  
                                aten::_conv_depthwise2d         0.12%       1.525ms         0.34%       4.110ms      34.250us      56.206ms         4.83%      56.206ms     468.383us           120  
