-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         2.08%      79.295ms        19.43%     740.249ms     253.510us       0.000us         0.00%        1.096s     375.332us          2920  
                                         AddmmBackward0         1.31%      50.021ms        13.58%     517.346ms     177.173us       0.000us         0.00%        1.020s     349.175us          2920  
                                               aten::mm         6.22%     236.986ms        10.32%     393.333ms      67.352us        1.020s        33.31%        1.020s     174.588us          5840  
                                           aten::linear         1.03%      39.268ms        12.13%     462.075ms     156.106us       0.000us         0.00%     569.999ms     192.567us          2960  
                                            aten::addmm         5.71%     217.399ms         9.21%     350.940ms     118.561us     569.999ms        18.62%     569.999ms     192.567us          2960  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     544.879ms        17.80%     544.879ms     189.194us          2880  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     524.924ms        17.15%     524.924ms     182.265us          2880  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     493.873ms        16.13%     493.873ms     171.484us          2880  
                                              aten::bmm         2.80%     106.658ms         3.77%     143.593ms      49.859us     276.948ms         9.05%     276.948ms      96.162us          2880  
                                              aten::mul         2.28%      86.759ms         3.53%     134.612ms      33.959us     249.993ms         8.17%     249.993ms      63.066us          3964  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     207.664ms         6.78%     207.664ms      34.657us          5992  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     185.622ms         6.06%     185.622ms      77.343us          2400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     183.765ms         6.00%     183.765ms      14.969us         12276  
      autograd::engine::evaluate_function: BmmBackward0         0.42%      16.137ms         3.40%     129.616ms     135.017us       0.000us         0.00%     181.622ms     189.190us           960  
                                           BmmBackward0         0.31%      11.929ms         2.98%     113.479ms     118.207us       0.000us         0.00%     181.622ms     189.190us           960  
                                              aten::add         2.78%     106.048ms         4.33%     164.814ms      35.187us     138.378ms         4.52%     138.378ms      29.543us          4684  
                                              aten::div         1.38%      52.427ms         2.07%      78.995ms      37.262us     123.187ms         4.02%     123.187ms      58.107us          2120  
      autograd::engine::evaluate_function: ErfBackward0         0.20%       7.623ms         2.91%     110.749ms     230.727us       0.000us         0.00%     119.275ms     248.490us           480  
                                           ErfBackward0         0.34%      12.786ms         2.71%     103.126ms     214.846us       0.000us         0.00%     119.275ms     248.490us           480  
