-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                         volta_sgemm_64x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us       2.962ms         0.84%       2.962ms      30.854us            96  
                                              aten::std         0.55%       7.226ms         0.93%      12.278ms      63.948us       2.909ms         0.83%       2.909ms      15.151us           192  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       2.909ms         0.83%       2.909ms      15.151us           192  
      autograd::engine::evaluate_function: MulBackward0         0.25%       3.294ms         1.33%      17.437ms      90.818us       0.000us         0.00%       2.886ms      15.031us           192  
                                            aten::copy_         0.75%       9.871ms         1.37%      17.947ms       8.530us       2.880ms         0.82%       2.880ms       1.369us          2104  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       2.836ms         0.80%       2.836ms       5.811us           488  
                                            aten::clone         0.26%       3.367ms         1.81%      23.723ms      47.829us       0.000us         0.00%       2.815ms       5.675us           496  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.700ms         0.77%       2.700ms       3.516us           768  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us       2.534ms         0.72%       2.534ms      13.198us           192  
                                             aten::mean         0.71%       9.347ms         1.01%      13.305ms      34.648us       2.503ms         0.71%       2.503ms       6.518us           384  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       2.503ms         0.71%       2.503ms       6.518us           384  
                                          aten::dropout         0.14%       1.887ms         2.95%      38.801ms      79.510us       0.000us         0.00%       2.171ms       4.449us           488  
                                   aten::native_dropout         1.31%      17.188ms         2.81%      36.914ms      75.643us       2.171ms         0.62%       2.171ms       4.449us           488  
void at::native::(anonymous namespace)::fused_dropou...         0.00%       0.000us         0.00%       0.000us       0.000us       2.171ms         0.62%       2.171ms       4.449us           488  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.113ms         0.60%       2.113ms       3.668us           576  
      autograd::engine::evaluate_function: SubBackward0         0.26%       3.450ms         1.31%      17.244ms      89.812us       0.000us         0.00%       1.929ms      10.047us           192  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.921ms         0.55%       1.921ms       3.335us           576  
autograd::engine::evaluate_function: NativeDropoutBa...         0.34%       4.501ms         1.76%      23.169ms      47.477us       0.000us         0.00%       1.878ms       3.848us           488  
                                 NativeDropoutBackward0         0.14%       1.840ms         1.42%      18.668ms      38.254us       0.000us         0.00%       1.878ms       3.848us           488  
                          aten::native_dropout_backward         0.50%       6.539ms         1.28%      16.828ms      34.484us       1.878ms         0.53%       1.878ms       3.848us           488  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.878ms         0.53%       1.878ms       3.848us           488  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.599ms         0.45%       1.599ms       3.331us           480  
                                      aten::masked_fill         0.22%       2.949ms         1.61%      21.148ms     110.146us       0.000us         0.00%       1.457ms       7.589us           192  
                                       aten::contiguous         0.02%     225.000us         0.37%       4.823ms      43.062us       0.000us         0.00%       1.452ms      12.964us           112  
     autograd::engine::evaluate_function: ViewBackward0         1.30%      17.053ms         3.80%      49.878ms      31.973us       0.000us         0.00%       1.442ms       0.924us          1560  
      autograd::engine::evaluate_function: AddBackward0         0.49%       6.484ms         1.18%      15.457ms      25.762us       0.000us         0.00%       1.377ms       2.295us           600  
                                           MulBackward0         0.09%       1.230ms         0.70%       9.201ms      47.922us       0.000us         0.00%       1.350ms       7.031us           192  
autograd::engine::evaluate_function: LogSoftmaxBackw...         0.01%     158.000us         0.09%       1.200ms      75.000us       0.000us         0.00%       1.308ms      81.750us            16  
                                    LogSoftmaxBackward0         0.01%     145.000us         0.08%       1.042ms      65.125us       0.000us         0.00%       1.308ms      81.750us            16  
                       aten::_log_softmax_backward_data         0.03%     343.000us         0.07%     897.000us      56.062us     658.000us         0.19%       1.308ms      81.750us            16  
                                     aten::masked_fill_         0.43%       5.620ms         0.78%      10.217ms      26.607us       1.250ms         0.35%       1.250ms       3.255us           384  
                                              aten::sub         0.57%       7.521ms         0.86%      11.238ms      29.266us       1.153ms         0.33%       1.153ms       3.003us           384  
     autograd::engine::evaluate_function: MeanBackward1         0.21%       2.694ms         1.08%      14.147ms      73.682us       0.000us         0.00%       1.152ms       6.000us           192  
autograd::engine::evaluate_function: EmbeddingBackwa...         0.01%     108.000us         0.10%       1.304ms      81.500us       0.000us         0.00%     974.000us      60.875us            16  
                                     EmbeddingBackward0         0.01%     108.000us         0.09%       1.196ms      74.750us       0.000us         0.00%     974.000us      60.875us            16  
                               aten::embedding_backward         0.01%      78.000us         0.08%       1.088ms      68.000us       0.000us         0.00%     974.000us      60.875us            16  
                         aten::embedding_dense_backward         0.02%     286.000us         0.08%       1.010ms      63.125us      72.000us         0.02%     974.000us      60.875us            16  
                                            aten::zeros         0.02%     291.000us         0.12%       1.523ms      31.729us       0.000us         0.00%     934.000us      19.458us            48  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     866.000us         0.25%     866.000us       4.510us           192  
                                               aten::eq         0.45%       5.961ms         0.69%       9.019ms      31.316us     864.000us         0.25%     864.000us       3.000us           288  
autograd::engine::evaluate_function: MaskedFillBackw...         0.08%       1.033ms         0.70%       9.228ms      96.125us       0.000us         0.00%     775.000us       8.073us            96  
                                    MaskedFillBackward0         0.02%     290.000us         0.62%       8.195ms      85.365us       0.000us         0.00%     775.000us       8.073us            96  
                                          aten::reshape         0.74%       9.657ms         2.11%      27.707ms      10.925us       0.000us         0.00%     772.000us       0.304us          2536  
                                          ViewBackward0         0.40%       5.311ms         2.01%      26.373ms      16.906us       0.000us         0.00%     772.000us       0.495us          1560  
                                              aten::neg         0.50%       6.511ms         0.80%      10.478ms      27.286us     772.000us         0.22%     772.000us       2.010us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     772.000us         0.22%     772.000us       2.010us           384  
autograd::engine::evaluate_function: SoftmaxBackward...         0.06%     758.000us         0.44%       5.815ms      60.573us       0.000us         0.00%     731.000us       7.615us            96  
                                       SoftmaxBackward0         0.04%     477.000us         0.39%       5.057ms      52.677us       0.000us         0.00%     731.000us       7.615us            96  
                           aten::_softmax_backward_data         0.13%       1.733ms         0.35%       4.580ms      47.708us     298.000us         0.08%     731.000us       7.615us            96  
     autograd::engine::evaluate_function: GeluBackward0         0.12%       1.560ms         0.44%       5.757ms      59.969us       0.000us         0.00%     715.000us       7.448us            96  
                                          GeluBackward0         0.05%     676.000us         0.32%       4.197ms      43.719us       0.000us         0.00%     715.000us       7.448us            96  
                                    aten::gelu_backward         0.16%       2.151ms         0.27%       3.521ms      36.677us     715.000us         0.20%     715.000us       7.448us            96  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     715.000us         0.20%     715.000us       7.448us            96  
                                      aten::log_softmax         0.00%      62.000us         0.06%     728.000us      45.500us       0.000us         0.00%     659.000us      41.188us            16  
                                     aten::_log_softmax         0.03%     444.000us         0.05%     666.000us      41.625us     659.000us         0.19%     659.000us      41.188us            16  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     647.000us         0.18%     647.000us       2.995us           216  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.313s
Self CUDA time total: 352.395ms

