-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.66%      24.077ms        22.56%     327.763ms     142.258us     857.397ms        56.69%     857.397ms     372.134us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     857.397ms        56.69%     857.397ms     372.134us          2304  
                                Optimizer.step#SGD.step         1.59%      23.124ms        31.89%     463.288ms       7.239ms       0.000us         0.00%     767.412ms      11.991ms            64  
autograd::engine::evaluate_function: torch::autograd...         0.48%       6.983ms         2.18%      31.612ms      41.161us       0.000us         0.00%     286.151ms     372.592us           768  
                        torch::autograd::AccumulateGrad         0.38%       5.579ms         1.70%      24.629ms      32.069us       0.000us         0.00%     286.151ms     372.592us           768  
                                             aten::mul_         0.57%       8.266ms         9.04%     131.258ms     170.909us     196.166ms        12.97%     196.166ms     255.424us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     196.166ms        12.97%     196.166ms     255.424us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.64%       9.266ms         8.27%     120.163ms     312.924us       0.000us         0.00%     179.458ms     467.339us           384  
                                         AddmmBackward0         0.43%       6.199ms         3.99%      57.907ms     150.799us       0.000us         0.00%     174.959ms     455.622us           384  
                                               aten::mm         1.78%      25.871ms         2.92%      42.397ms      60.223us     174.959ms        11.57%     174.959ms     248.521us           704  
                                           aten::linear         0.15%       2.145ms         4.96%      72.044ms     187.615us       0.000us         0.00%     147.696ms     384.625us           384  
                                            aten::addmm         1.93%      28.004ms         4.46%      64.857ms     168.898us     147.696ms         9.77%     147.696ms     384.625us           384  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     142.911ms         9.45%     142.911ms     744.328us           192  
                                            aten::fill_         0.38%       5.577ms        20.23%     293.889ms     328.001us      93.331ms         6.17%      93.331ms     104.164us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      93.331ms         6.17%      93.331ms     104.164us           896  
                                            aten::zero_         0.37%       5.414ms        20.53%     298.283ms     310.711us       0.000us         0.00%      93.251ms      97.136us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.40%       5.878ms        20.85%     302.904ms       4.733ms       0.000us         0.00%      92.010ms       1.438ms            64  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      65.235ms         4.31%      65.235ms       1.019ms            64  
                                  volta_sgemm_128x32_nt         0.00%       0.000us         0.00%       0.000us       0.000us      56.676ms         3.75%      56.676ms     442.781us           128  
