-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.11%       9.512ms         2.04%     169.439ms     211.799us       0.000us         0.00%        5.035s       6.294ms           800  
                                   ConvolutionBackward0         0.06%       5.009ms         1.92%     159.927ms     199.909us       0.000us         0.00%        5.035s       6.294ms           800  
                             aten::convolution_backward         1.24%     103.481ms         1.86%     154.918ms     193.648us        5.035s        61.84%        5.035s       6.294ms           800  
                                      aten::convolution         0.09%       7.761ms         1.31%     108.971ms     136.214us       0.000us         0.00%        2.262s       2.827ms           800  
                                     aten::_convolution         0.06%       5.356ms         1.22%     101.210ms     126.513us       0.000us         0.00%        2.262s       2.827ms           800  
void cudnn::detail::dgrad_engine<float, 128, 6, 8, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        1.790s        21.99%        1.790s       7.459ms           240  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        1.425s        17.50%        1.425s       7.126ms           200  
                                           aten::conv2d         0.03%       2.184ms         1.09%      90.352ms     150.587us       0.000us         0.00%        1.131s       1.886ms           600  
                                aten::cudnn_convolution         0.71%      59.436ms         0.94%      78.145ms     130.242us        1.131s        13.90%        1.131s       1.886ms           600  
                                 aten::conv_transpose2d         0.01%     827.000us         0.26%      21.630ms     108.150us       0.000us         0.00%        1.130s       5.651ms           200  
                      aten::cudnn_convolution_transpose         0.16%      13.132ms         0.21%      17.709ms      88.545us        1.130s        13.88%        1.130s       5.651ms           200  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     856.433ms        10.52%     856.433ms       2.676ms           320  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     830.968ms        10.21%     830.968ms       2.597ms           320  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     744.040ms         9.14%     744.040ms       4.650ms           160  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     540.683ms         6.64%     540.683ms       3.379ms           160  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     416.715ms         5.12%     416.715ms       2.604ms           160  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     387.821ms         4.76%     387.821ms       1.212ms           320  
