-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.35%      16.259ms        13.63%     164.127ms     277.242us       0.000us         0.00%     505.218ms     853.409us           592  
                                         AddmmBackward0         0.94%      11.338ms         8.97%     107.985ms     182.407us       0.000us         0.00%     486.017ms     820.975us           592  
                                               aten::mm         4.14%      49.853ms         6.71%      80.756ms      68.206us     486.017ms        37.19%     486.017ms     410.487us          1184  
                                           aten::linear         0.42%       5.104ms         5.35%      64.431ms     108.836us       0.000us         0.00%     267.523ms     451.897us           592  
                                            aten::addmm         2.81%      33.827ms         4.10%      49.377ms      83.407us     267.523ms        20.47%     267.523ms     451.897us           592  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     237.140ms        18.15%     237.140ms     406.062us           584  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     213.582ms        16.34%     213.582ms     370.802us           576  
                               Optimizer.step#Adam.step         8.23%      99.154ms        30.42%     366.288ms      45.786ms       0.000us         0.00%     158.477ms      19.810ms             8  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     146.431ms        11.20%     146.431ms     305.065us           480  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     108.093ms         8.27%     108.093ms       1.039ms           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      97.505ms         7.46%      97.505ms      16.999us          5736  
                                              aten::add         3.40%      40.985ms         6.03%      72.574ms      24.518us      63.171ms         4.83%      63.171ms      21.342us          2960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      54.066ms         4.14%      54.066ms      10.148us          5328  
                                             aten::add_         4.49%      54.068ms         9.55%     114.970ms      18.146us      52.890ms         4.05%      52.890ms       8.348us          6336  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      49.760ms         3.81%      49.760ms      35.954us          1384  
                                            aten::copy_         1.25%      15.044ms         2.34%      28.180ms      10.906us      46.419ms         3.55%      46.419ms      17.964us          2584  
                                            aten::clone         0.52%       6.303ms         3.62%      43.537ms      44.608us       0.000us         0.00%      46.162ms      47.297us           976  
                                              aten::div         3.72%      44.825ms         5.80%      69.849ms      23.856us      44.976ms         3.44%      44.976ms      15.361us          2928  
                                              aten::mul         2.02%      24.298ms         3.12%      37.509ms      26.048us      35.860ms         2.74%      35.860ms      24.903us          1440  
