-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.56%     686.000us        23.73%      29.066ms     134.565us       0.000us         0.00%      30.819ms     142.681us           216  
                                      aten::convolution         0.86%       1.058ms        23.17%      28.380ms     131.389us       0.000us         0.00%      30.819ms     142.681us           216  
                                     aten::_convolution         1.24%       1.524ms        22.31%      27.322ms     126.491us       0.000us         0.00%      30.819ms     142.681us           216  
                                aten::cudnn_convolution        14.70%      18.005ms        19.94%      24.418ms     113.046us      28.957ms        36.82%      28.957ms     134.060us           216  
                                            aten::copy_         1.27%       1.555ms        39.01%      47.786ms     298.663us      28.511ms        36.26%      28.511ms     178.194us           160  
                                               aten::to         0.31%     378.000us        40.53%      49.646ms     344.764us       0.000us         0.00%      27.673ms     192.174us           144  
                                         aten::_to_copy         0.82%       1.002ms        40.22%      49.268ms     362.265us       0.000us         0.00%      27.673ms     203.478us           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      26.411ms        33.59%      26.411ms     825.344us            32  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       6.652ms         8.46%       6.652ms      92.389us            72  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       4.028ms         5.12%       4.028ms     100.700us            40  
                                             aten::relu         0.97%       1.182ms         4.88%       5.973ms      31.109us       0.000us         0.00%       3.771ms      19.641us           192  
                                        aten::clamp_min         2.38%       2.910ms         3.91%       4.791ms      24.953us       3.771ms         4.80%       3.771ms      19.641us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.771ms         4.80%       3.771ms      19.641us           192  
                                       aten::batch_norm         0.33%     408.000us         9.68%      11.861ms      70.601us       0.000us         0.00%       3.711ms      22.089us           168  
                           aten::_batch_norm_impl_index         0.42%     519.000us         9.35%      11.453ms      68.173us       0.000us         0.00%       3.711ms      22.089us           168  
                                 aten::cudnn_batch_norm         4.21%       5.154ms         8.93%      10.934ms      65.083us       3.711ms         4.72%       3.711ms      22.089us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.711ms         4.72%       3.711ms      22.089us           168  
void cudnn::winograd_nonfused::winogradForwardFilter...         0.00%       0.000us         0.00%       0.000us       0.000us       3.390ms         4.31%       3.390ms      42.375us            80  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.346ms         4.25%       3.346ms      38.023us            88  
