-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.92%       6.793ms        13.23%      97.509ms     196.591us       0.000us         0.00%     224.655ms     452.933us           496  
                                   ConvolutionBackward0         0.39%       2.850ms        12.04%      88.716ms     178.863us       0.000us         0.00%     220.098ms     443.746us           496  
                             aten::convolution_backward         7.52%      55.405ms        11.65%      85.866ms     173.117us     219.348ms        36.75%     220.098ms     443.746us           496  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.63%       4.661ms         4.39%      32.342ms      87.886us       0.000us         0.00%     100.552ms     273.239us           368  
                                CudnnBatchNormBackward0         0.24%       1.741ms         3.76%      27.681ms      75.220us       0.000us         0.00%     100.552ms     273.239us           368  
                        aten::cudnn_batch_norm_backward         1.73%      12.751ms         3.52%      25.940ms      70.489us     100.552ms        16.84%     100.552ms     273.239us           368  
                                           aten::conv2d         0.23%       1.683ms         8.40%      61.896ms     124.790us       0.000us         0.00%      64.017ms     129.067us           496  
                                      aten::convolution         0.63%       4.606ms         8.17%      60.213ms     121.397us       0.000us         0.00%      64.017ms     129.067us           496  
                                     aten::_convolution         0.57%       4.234ms         7.55%      55.607ms     112.111us       0.000us         0.00%      64.017ms     129.067us           496  
                                       aten::batch_norm         0.11%     828.000us         4.83%      35.592ms      96.717us       0.000us         0.00%      60.197ms     163.579us           368  
                           aten::_batch_norm_impl_index         0.17%       1.276ms         4.72%      34.764ms      94.467us       0.000us         0.00%      60.197ms     163.579us           368  
                                 aten::cudnn_batch_norm         2.23%      16.414ms         4.55%      33.488ms      91.000us      60.197ms        10.08%      60.197ms     163.579us           368  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      53.551ms         8.97%      53.551ms     446.258us           120  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      40.818ms         6.84%      40.818ms       1.276ms            32  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      36.415ms         6.10%      36.415ms     325.134us           112  
                                aten::cudnn_convolution         4.72%      34.779ms         5.96%      43.899ms     116.753us      35.439ms         5.94%      35.439ms      94.253us           376  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      33.347ms         5.59%      33.347ms     154.384us           216  
                                aten::_conv_depthwise2d         0.21%       1.521ms         0.56%       4.106ms      34.217us      28.321ms         4.74%      28.321ms     236.008us           120  
