-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.01%     109.000us        58.76%     660.455ms      82.557ms       0.000us         0.00%     667.263ms      83.408ms             8  
                            _ReversibleFunctionBackward         9.45%     106.203ms        58.75%     660.346ms      82.543ms       0.000us         0.00%     667.263ms      83.408ms             8  
                                    _ReversibleFunction         5.08%      57.154ms        22.39%     251.653ms      31.457ms       0.000us         0.00%     245.105ms      30.638ms             8  
                                               aten::mm         3.23%      36.341ms         5.02%      56.437ms      64.133us     205.577ms        21.92%     205.577ms     233.610us           880  
                                           aten::matmul         0.57%       6.391ms         4.02%      45.201ms      85.608us       0.000us         0.00%     144.669ms     273.994us           528  
                                           aten::linear         0.34%       3.768ms         5.00%      56.153ms     104.763us       0.000us         0.00%     129.401ms     241.420us           536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     116.108ms        12.38%     116.108ms      71.495us          1624  
                                              aten::bmm         1.25%      14.105ms         1.66%      18.634ms      45.672us     106.688ms        11.38%     106.688ms     261.490us           408  
    autograd::engine::evaluate_function: SliceBackward0         0.43%       4.876ms         3.75%      42.100ms      73.090us       0.000us         0.00%      99.768ms     173.208us           576  
                                            aten::copy_         1.11%      12.461ms        21.58%     242.572ms     133.575us      90.075ms         9.61%      90.075ms      49.601us          1816  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      81.363ms         8.68%      81.363ms     242.152us           336  
       autograd::engine::evaluate_function: MmBackward0         0.18%       2.067ms         2.81%      31.612ms     188.167us       0.000us         0.00%      80.800ms     480.952us           168  
                                            MmBackward0         0.25%       2.775ms         2.63%      29.545ms     175.863us       0.000us         0.00%      80.800ms     480.952us           168  
                                         SliceBackward0         0.11%       1.269ms         2.94%      33.002ms      57.295us       0.000us         0.00%      72.690ms     126.198us           576  
                                   aten::slice_backward         0.33%       3.680ms         2.82%      31.733ms      55.092us       0.000us         0.00%      72.690ms     126.198us           576  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      70.362ms         7.50%      70.362ms     157.058us           448  
                                              aten::cat         1.58%      17.762ms         2.77%      31.158ms      49.301us      63.627ms         6.79%      63.627ms     100.676us           632  
                                              aten::add         1.05%      11.774ms         1.67%      18.756ms      26.343us      61.017ms         6.51%      61.017ms      85.698us           712  
                                        aten::logsumexp         0.31%       3.469ms         2.11%      23.673ms     246.594us       0.000us         0.00%      56.650ms     590.104us            96  
