-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      24.079ms         2.38%      24.079ms     429.982us            56  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      23.745ms         2.35%      23.745ms       1.484ms            16  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      22.589ms         2.23%      22.589ms     403.375us            56  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      22.462ms         2.22%      22.462ms       1.404ms            16  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      20.686ms         2.04%      20.686ms     161.609us           128  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      19.554ms         1.93%      19.554ms     305.531us            64  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      18.443ms         1.82%      18.443ms     461.075us            40  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      15.598ms         1.54%      15.598ms     194.975us            80  
                                              aten::sum         0.90%       8.646ms         1.30%      12.558ms      32.036us      11.766ms         1.16%      11.766ms      30.015us           392  
                                             aten::add_         5.68%      54.882ms        15.84%     152.922ms      26.221us      11.626ms         1.15%      11.626ms       1.993us          5832  
                                Optimizer.step#SGD.step         5.80%      55.966ms        30.50%     294.451ms      36.806ms       0.000us         0.00%      11.106ms       1.388ms             8  
                                             aten::mean         0.35%       3.383ms         0.48%       4.640ms      34.118us      10.685ms         1.06%      10.685ms      78.566us           136  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      10.685ms         1.06%      10.685ms      78.566us           136  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      10.249ms         1.01%      10.249ms      80.070us           128  
                 volta_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       9.318ms         0.92%       9.318ms     291.188us            32  
                                          MeanBackward1         0.09%     847.000us         0.66%       6.409ms      47.125us       0.000us         0.00%       8.585ms      63.125us           136  
                                              aten::div         0.34%       3.306ms         0.48%       4.623ms      33.993us       8.585ms         0.85%       8.585ms      63.125us           136  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.585ms         0.85%       8.585ms      63.125us           136  
void cudnn::bn_bw_1C11_singleread<float, 512, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       7.847ms         0.78%       7.847ms      65.392us           120  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       6.814ms         0.67%       6.814ms     851.750us             8  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.498ms         0.64%       6.498ms     812.250us             8  
void cudnn::bn_fw_tr_1C11_singleread<float, 512, tru...         0.00%       0.000us         0.00%       0.000us       0.000us       5.840ms         0.58%       5.840ms      48.667us           120  
