-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.87%       9.387ms        12.70%     136.338ms     224.240us       0.000us         0.00%     150.898ms     248.188us           608  
                                   ConvolutionBackward0         0.34%       3.694ms        11.33%     121.623ms     200.038us       0.000us         0.00%     148.495ms     244.235us           608  
                             aten::convolution_backward         7.57%      81.277ms        10.99%     117.929ms     193.962us     148.362ms        40.21%     148.495ms     244.235us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      72.808ms        19.73%      72.808ms       6.472us         11250  
                                           aten::conv2d         0.21%       2.234ms         6.96%      74.744ms     122.934us       0.000us         0.00%      69.772ms     114.757us           608  
                                      aten::convolution         0.55%       5.876ms         6.76%      72.510ms     119.260us       0.000us         0.00%      69.772ms     114.757us           608  
                                     aten::_convolution         0.38%       4.067ms         6.21%      66.634ms     109.595us       0.000us         0.00%      69.772ms     114.757us           608  
                                aten::cudnn_convolution         4.47%      47.937ms         5.76%      61.859ms     101.742us      69.664ms        18.88%      69.664ms     114.579us           608  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      67.519ms        18.30%      67.519ms     131.873us           512  
                                Optimizer.step#SGD.step         5.38%      57.717ms        16.44%     176.433ms      25.205ms       0.000us         0.00%      49.576ms       7.082ms             7  
                                             aten::add_         7.26%      77.951ms        13.49%     144.727ms      17.045us      48.464ms        13.13%      48.464ms       5.708us          8491  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.022ms         7.87%      29.022ms       4.021us          7217  
                                              aten::add         3.93%      42.197ms         6.44%      69.074ms      21.273us      25.425ms         6.89%      25.425ms       7.830us          3247  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us      18.801ms         5.10%      18.801ms      36.721us           512  
                                             aten::mul_         3.69%      39.592ms         7.01%      75.239ms      17.115us      18.767ms         5.09%      18.767ms       4.269us          4396  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      16.283ms         4.41%      16.283ms      84.807us           192  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.126ms         4.10%      15.126ms      75.630us           200  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      14.973ms         4.06%      14.973ms     233.953us            64  
