-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.71%      18.220ms        10.54%     268.686ms     453.861us       0.000us         0.00%     967.310ms       1.634ms           592  
                                         AddmmBackward0         0.42%      10.633ms         7.15%     182.170ms     307.720us       0.000us         0.00%     934.834ms       1.579ms           592  
                                               aten::mm         1.92%      48.945ms         6.15%     156.740ms     132.382us     934.834ms        39.53%     934.834ms     789.556us          1184  
                                           aten::linear         0.27%       6.761ms         3.09%      78.799ms     133.106us       0.000us         0.00%     531.291ms     897.451us           592  
                                            aten::addmm         1.56%      39.774ms         2.33%      59.285ms     100.144us     531.291ms        22.47%     531.291ms     897.451us           592  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     398.875ms        16.87%     398.875ms     692.491us           576  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     392.218ms        16.59%     392.218ms     680.934us           576  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     363.744ms        15.38%     363.744ms     745.377us           488  
                               Optimizer.step#Adam.step         5.60%     142.815ms        17.90%     456.230ms      57.029ms       0.000us         0.00%     158.329ms      19.791ms             8  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     142.852ms         6.04%     142.852ms       1.488ms            96  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     130.177ms         5.50%     130.177ms      22.695us          5736  
                                              aten::add         1.96%      50.078ms         3.63%      92.470ms      31.240us     100.559ms         4.25%     100.559ms      33.973us          2960  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      97.201ms         4.11%      97.201ms      70.232us          1384  
                                            aten::copy_         0.65%      16.564ms         2.51%      63.899ms      24.729us      91.361ms         3.86%      91.361ms      35.356us          2584  
                                            aten::clone         0.29%       7.371ms         3.15%      80.210ms      82.182us       0.000us         0.00%      90.913ms      93.149us           976  
                                              aten::div         1.85%      47.199ms         3.93%     100.217ms      34.227us      74.135ms         3.14%      74.135ms      25.319us          2928  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      73.681ms         3.12%      73.681ms       9.210ms             8  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      69.968ms         2.96%      69.968ms       8.746ms             8  
                                              aten::mul         0.92%      23.390ms         1.74%      44.244ms      30.725us      69.012ms         2.92%      69.012ms      47.925us          1440  
