-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.19%       9.448ms         8.13%     409.571ms       1.067ms       0.000us         0.00%        1.472s       3.834ms           384  
                                         AddmmBackward0         0.12%       6.215ms         5.21%     262.700ms     684.115us       0.000us         0.00%        1.422s       3.704ms           384  
                                               aten::mm         0.56%      28.200ms         4.90%     247.148ms     351.062us        1.422s        27.94%        1.422s       2.020ms           704  
                                           aten::linear         0.03%       1.761ms        20.04%        1.010s       2.629ms       0.000us         0.00%        1.332s       3.468ms           384  
                                            aten::addmm         0.50%      24.965ms        19.92%        1.004s       2.614ms        1.332s        26.16%        1.332s       3.468ms           384  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.275s        25.05%        1.275s       9.962ms           128  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     922.698ms        18.12%     922.698ms       2.403ms           384  
                                             aten::add_         0.46%      23.337ms        12.80%     644.960ms     279.931us     857.319ms        16.84%     857.319ms     372.100us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     857.319ms        16.84%     857.319ms     372.100us          2304  
                                Optimizer.step#SGD.step         0.40%      20.364ms        17.91%     902.683ms      14.104ms       0.000us         0.00%     767.135ms      11.986ms            64  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     489.320ms         9.61%     489.320ms       7.646ms            64  
                                aten::mse_loss_backward         0.03%       1.344ms         0.11%       5.485ms      42.852us     141.286ms         2.78%     327.294ms       2.557ms           128  
autograd::engine::evaluate_function: torch::autograd...         0.14%       7.053ms        12.02%     605.756ms     788.745us       0.000us         0.00%     286.317ms     372.809us           768  
                        torch::autograd::AccumulateGrad         0.12%       5.851ms        11.88%     598.703ms     779.561us       0.000us         0.00%     286.317ms     372.809us           768  
                                              aten::mul         0.04%       2.264ms         0.07%       3.433ms      26.820us     283.845ms         5.58%     283.845ms       2.218ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     283.845ms         5.58%     283.845ms       2.218ms           128  
                                             aten::mul_         0.17%       8.604ms        16.47%     830.088ms       1.081ms     196.133ms         3.85%     196.133ms     255.382us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     196.133ms         3.85%     196.133ms     255.382us           768  
                                         aten::mse_loss         0.05%       2.306ms         0.13%       6.656ms     104.000us     141.913ms         2.79%     186.999ms       2.922ms            64  
