-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         0.81%       1.576ms        49.11%      96.050ms     600.312us      65.226ms        42.00%      65.226ms     407.663us           160  
                                               aten::to         0.19%     378.000us        50.02%      97.822ms     679.319us       0.000us         0.00%      63.593ms     441.618us           144  
                                         aten::_to_copy         0.49%     953.000us        49.82%      97.444ms     716.500us       0.000us         0.00%      63.593ms     467.596us           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      61.128ms        39.36%      61.128ms       1.910ms            32  
                                           aten::conv2d         0.36%     710.000us        15.29%      29.912ms     138.481us       0.000us         0.00%      52.444ms     242.796us           216  
                                      aten::convolution         0.56%       1.092ms        14.93%      29.202ms     135.194us       0.000us         0.00%      52.444ms     242.796us           216  
                                     aten::_convolution         0.80%       1.569ms        14.37%      28.110ms     130.139us       0.000us         0.00%      52.444ms     242.796us           216  
                                aten::cudnn_convolution         9.48%      18.541ms        12.87%      25.178ms     116.565us      48.568ms        31.28%      48.568ms     224.852us           216  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.933ms         5.75%       8.933ms     124.069us            72  
                                             aten::relu         0.61%       1.186ms         3.10%       6.072ms      31.625us       0.000us         0.00%       8.007ms      41.703us           192  
                                        aten::clamp_min         1.51%       2.961ms         2.50%       4.886ms      25.448us       8.007ms         5.16%       8.007ms      41.703us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.007ms         5.16%       8.007ms      41.703us           192  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       7.864ms         5.06%       7.864ms     196.600us            40  
                                       aten::batch_norm         0.21%     407.000us         6.05%      11.823ms      70.375us       0.000us         0.00%       7.490ms      44.583us           168  
                           aten::_batch_norm_impl_index         0.25%     496.000us         5.84%      11.416ms      67.952us       0.000us         0.00%       7.490ms      44.583us           168  
                                 aten::cudnn_batch_norm         2.65%       5.182ms         5.58%      10.920ms      65.000us       7.490ms         4.82%       7.490ms      44.583us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       7.490ms         4.82%       7.490ms      44.583us           168  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.739ms         4.34%       6.739ms      76.580us            88  
                                             aten::add_         0.79%       1.554ms         1.35%       2.641ms      23.580us       6.640ms         4.28%       6.640ms      59.286us           112  
