-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.32%       8.785ms        19.77%     131.091ms     202.301us       0.000us         0.00%     195.916ms     302.340us           648  
                                   ConvolutionBackward0         0.56%       3.697ms        18.17%     120.482ms     185.929us       0.000us         0.00%     194.883ms     300.745us           648  
                             aten::convolution_backward        10.97%      72.765ms        17.61%     116.785ms     180.224us     193.626ms        36.61%     194.883ms     300.745us           648  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.75%       4.997ms         5.10%      33.802ms      86.230us       0.000us         0.00%      70.404ms     179.602us           392  
                                CudnnBatchNormBackward0         0.27%       1.767ms         4.34%      28.805ms      73.482us       0.000us         0.00%      70.404ms     179.602us           392  
                        aten::cudnn_batch_norm_backward         2.11%      13.981ms         4.08%      27.038ms      68.974us      70.404ms        13.31%      70.404ms     179.602us           392  
                                           aten::conv2d         0.35%       2.305ms        12.61%      83.659ms     129.103us       0.000us         0.00%      58.105ms      89.668us           648  
                                      aten::convolution         0.97%       6.411ms        12.27%      81.354ms     125.546us       0.000us         0.00%      58.105ms      89.668us           648  
                                     aten::_convolution         0.88%       5.864ms        11.30%      74.943ms     115.653us       0.000us         0.00%      58.105ms      89.668us           648  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      52.849ms         9.99%      52.849ms     412.883us           128  
                                            aten::silu_         0.89%       5.927ms         3.77%      25.027ms      63.844us      24.303ms         4.59%      48.218ms     123.005us           392  
                                       aten::batch_norm         0.14%     900.000us         6.03%      39.962ms     101.944us       0.000us         0.00%      42.395ms     108.151us           392  
                           aten::_batch_norm_impl_index         0.20%       1.341ms         5.89%      39.062ms      99.648us       0.000us         0.00%      42.395ms     108.151us           392  
                                 aten::cudnn_batch_norm         2.90%      19.218ms         5.69%      37.721ms      96.227us      42.395ms         8.02%      42.395ms     108.151us           392  
     autograd::engine::evaluate_function: SiluBackward0         0.53%       3.507ms         2.10%      13.899ms      35.457us       0.000us         0.00%      35.377ms      90.247us           392  
                                          SiluBackward0         0.19%       1.275ms         1.57%      10.392ms      26.510us       0.000us         0.00%      35.377ms      90.247us           392  
                                    aten::silu_backward         0.83%       5.509ms         1.37%       9.117ms      23.258us      35.377ms         6.69%      35.377ms      90.247us           392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      35.377ms         6.69%      35.377ms      90.247us           392  
                                aten::cudnn_convolution         7.00%      46.450ms         8.75%      58.036ms     111.608us      32.151ms         6.08%      32.151ms      61.829us           520  
