-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         2.93%      21.021ms        25.31%     181.445ms     302.408us       0.000us         0.00%     245.181ms     408.635us           600  
                                         AddmmBackward0         1.43%      10.279ms        14.34%     102.779ms     171.298us       0.000us         0.00%     232.374ms     387.290us           600  
                                               aten::mm         6.68%      47.897ms        10.79%      77.337ms      64.448us     232.374ms        34.58%     232.374ms     193.645us          1200  
                                           aten::linear         1.10%       7.881ms        13.29%      95.248ms     158.747us       0.000us         0.00%     123.717ms     206.195us           600  
                                            aten::addmm         6.39%      45.785ms        10.13%      72.617ms     121.028us     123.717ms        18.41%     123.717ms     206.195us           600  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     113.036ms        16.82%     113.036ms     193.555us           584  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      75.157ms        11.18%      75.157ms     154.010us           488  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      73.988ms        11.01%      73.988ms     355.712us           208  
                                              aten::mul         3.53%      25.337ms         5.47%      39.185ms      31.398us      73.730ms        10.97%      73.730ms      59.079us          1248  
                                              aten::add         7.05%      50.538ms        11.33%      81.199ms      32.324us      60.201ms         8.96%      60.201ms      23.965us          2512  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      55.823ms         8.31%      55.823ms      34.889us          1600  
                                              aten::bmm         2.69%      19.300ms         3.62%      25.946ms      45.045us      51.378ms         7.65%      51.378ms      89.198us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      50.326ms         7.49%      50.326ms      18.234us          2760  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      44.672ms         6.65%      44.672ms     116.333us           384  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      41.283ms         6.14%      41.283ms     396.952us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      40.843ms         6.08%      40.843ms      79.771us           512  
      autograd::engine::evaluate_function: MulBackward0         0.75%       5.342ms         3.36%      24.079ms      57.882us       0.000us         0.00%      34.570ms      83.101us           416  
      autograd::engine::evaluate_function: BmmBackward0         0.34%       2.466ms         3.17%      22.692ms     118.188us       0.000us         0.00%      34.560ms     180.000us           192  
                                           BmmBackward0         0.31%       2.213ms         2.82%      20.226ms     105.344us       0.000us         0.00%      34.560ms     180.000us           192  
