-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.51%      22.802ms        29.14%     439.457ms     190.737us     859.026ms        54.82%     859.026ms     372.841us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     859.026ms        54.82%     859.026ms     372.841us          2304  
                                Optimizer.step#SGD.step         1.34%      20.188ms        32.31%     487.217ms       7.613ms       0.000us         0.00%     768.885ms      12.014ms            64  
autograd::engine::evaluate_function: torch::autograd...         0.44%       6.696ms        14.83%     223.684ms     291.255us       0.000us         0.00%     286.797ms     373.434us           768  
                        torch::autograd::AccumulateGrad         0.37%       5.513ms        14.39%     216.988ms     282.536us       0.000us         0.00%     286.797ms     373.434us           768  
                                             aten::mul_         0.49%       7.369ms        15.84%     238.916ms     311.089us     196.656ms        12.55%     196.656ms     256.062us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     196.656ms        12.55%     196.656ms     256.062us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.62%       9.391ms        20.38%     307.349ms     800.388us       0.000us         0.00%     189.175ms     492.643us           384  
                                         AddmmBackward0         0.41%       6.212ms         6.91%     104.243ms     271.466us       0.000us         0.00%     183.097ms     476.815us           384  
                                               aten::mm         1.95%      29.349ms         5.87%      88.516ms     125.733us     183.097ms        11.68%     183.097ms     260.081us           704  
                                           aten::linear         0.15%       2.273ms         3.49%      52.653ms     137.117us       0.000us         0.00%     155.640ms     405.312us           384  
                                            aten::addmm         1.89%      28.530ms         2.98%      44.942ms     117.036us     155.640ms         9.93%     155.640ms     405.312us           384  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     148.775ms         9.49%     148.775ms       1.162ms           128  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     129.209ms         8.24%     129.209ms       1.009ms           128  
                                            aten::fill_         0.37%       5.645ms         6.82%     102.804ms     114.737us      94.173ms         6.01%      94.173ms     105.104us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      94.173ms         6.01%      94.173ms     105.104us           896  
                                            aten::zero_         0.37%       5.530ms         7.12%     107.326ms     111.798us       0.000us         0.00%      94.101ms      98.022us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.40%       6.029ms         7.43%     112.117ms       1.752ms       0.000us         0.00%      91.474ms       1.429ms            64  
                        volta_sgemm_128x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      49.200ms         3.14%      49.200ms     768.750us            64  
