-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         0.45%       1.581ms        72.51%     257.219ms       1.608ms     149.531ms        46.80%     149.531ms     934.569us           160  
                                               aten::to         0.10%     367.000us        72.97%     258.856ms       1.798ms       0.000us         0.00%     146.326ms       1.016ms           144  
                                         aten::_to_copy         0.22%     798.000us        72.87%     258.489ms       1.901ms       0.000us         0.00%     146.326ms       1.076ms           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     141.347ms        44.24%     141.347ms       4.417ms            32  
                                           aten::conv2d         0.17%     618.000us         7.76%      27.514ms     127.380us       0.000us         0.00%      95.271ms     441.069us           216  
                                      aten::convolution         0.25%     893.000us         7.58%      26.896ms     124.519us       0.000us         0.00%      95.271ms     441.069us           216  
                                     aten::_convolution         0.39%       1.383ms         7.33%      26.003ms     120.384us       0.000us         0.00%      95.271ms     441.069us           216  
                                aten::cudnn_convolution         5.10%      18.109ms         6.59%      23.385ms     108.264us      87.629ms        27.43%      87.629ms     405.690us           216  
                                             aten::relu         0.24%     854.000us         1.33%       4.722ms      24.594us       0.000us         0.00%      16.468ms      85.771us           192  
                                        aten::clamp_min         0.69%       2.465ms         1.09%       3.868ms      20.146us      16.468ms         5.15%      16.468ms      85.771us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      16.468ms         5.15%      16.468ms      85.771us           192  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      15.310ms         4.79%      15.310ms     382.750us            40  
                                       aten::batch_norm         0.10%     350.000us         2.69%       9.525ms      56.696us       0.000us         0.00%      14.945ms      88.958us           168  
                           aten::_batch_norm_impl_index         0.13%     444.000us         2.59%       9.175ms      54.613us       0.000us         0.00%      14.945ms      88.958us           168  
                                 aten::cudnn_batch_norm         1.17%       4.156ms         2.46%       8.731ms      51.970us      14.945ms         4.68%      14.945ms      88.958us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us      14.945ms         4.68%      14.945ms      88.958us           168  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      14.914ms         4.67%      14.914ms     207.139us            72  
                                             aten::add_         0.40%       1.432ms         0.64%       2.287ms      20.420us      13.262ms         4.15%      13.262ms     118.411us           112  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      13.242ms         4.14%      13.242ms     150.477us            88  
