-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.92%       6.786ms        13.25%      97.910ms     197.399us       0.000us         0.00%      94.983ms     191.498us           496  
                                   ConvolutionBackward0         0.38%       2.837ms        12.06%      89.159ms     179.756us       0.000us         0.00%      93.848ms     189.210us           496  
                             aten::convolution_backward         7.43%      54.878ms        11.68%      86.322ms     174.036us      93.080ms        40.22%      93.848ms     189.210us           496  
                                           aten::conv2d         0.23%       1.707ms         8.59%      63.452ms     127.927us       0.000us         0.00%      28.174ms      56.802us           496  
                                      aten::convolution         0.63%       4.649ms         8.36%      61.745ms     124.486us       0.000us         0.00%      28.174ms      56.802us           496  
                                     aten::_convolution         0.57%       4.248ms         7.73%      57.096ms     115.113us       0.000us         0.00%      28.174ms      56.802us           496  
                               Optimizer.step#Adam.step        15.02%     111.001ms        48.72%     360.073ms      45.009ms       0.000us         0.00%      27.373ms       3.422ms             8  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.62%       4.616ms         4.27%      31.572ms      85.793us       0.000us         0.00%      25.772ms      70.033us           368  
                                CudnnBatchNormBackward0         0.24%       1.745ms         3.65%      26.956ms      73.250us       0.000us         0.00%      25.772ms      70.033us           368  
                        aten::cudnn_batch_norm_backward         1.75%      12.913ms         3.41%      25.211ms      68.508us      25.772ms        11.14%      25.772ms      70.033us           368  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      21.864ms         9.45%      21.864ms     182.200us           120  
                                aten::cudnn_convolution         4.68%      34.550ms         6.15%      45.416ms     120.787us      17.870ms         7.72%      17.870ms      47.527us           376  
                                       aten::batch_norm         0.11%     845.000us         4.88%      36.055ms      97.976us       0.000us         0.00%      15.896ms      43.196us           368  
                           aten::_batch_norm_impl_index         0.17%       1.263ms         4.76%      35.210ms      95.679us       0.000us         0.00%      15.896ms      43.196us           368  
                                 aten::cudnn_batch_norm         2.25%      16.638ms         4.59%      33.947ms      92.247us      15.896ms         6.87%      15.896ms      43.196us           368  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      12.691ms         5.48%      12.691ms     122.029us           104  
                                             aten::add_         7.71%      57.007ms        15.09%     111.534ms      18.153us      12.314ms         5.32%      12.314ms       2.004us          6144  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      11.041ms         4.77%      11.041ms     345.031us            32  
