-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.98%     737.000us        33.87%      25.598ms     118.509us       0.000us         0.00%      12.860ms      59.537us           216  
                                      aten::convolution         1.43%       1.079ms        32.90%      24.861ms     115.097us       0.000us         0.00%      12.860ms      59.537us           216  
                                     aten::_convolution         2.13%       1.607ms        31.47%      23.782ms     110.102us       0.000us         0.00%      12.860ms      59.537us           216  
                                aten::cudnn_convolution        21.28%      16.079ms        27.46%      20.751ms      96.069us      12.627ms        72.06%      12.627ms      58.458us           216  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       6.139ms        35.03%       6.139ms      54.812us           112  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.837ms        10.48%       1.837ms      76.542us            24  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.804ms        10.29%       1.804ms      16.107us           112  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       1.585ms         9.04%       1.585ms      28.304us            56  
                                           aten::linear         0.26%     198.000us         5.84%       4.412ms     110.300us       0.000us         0.00%       1.201ms      30.025us            40  
                                            aten::addmm         3.07%       2.318ms         5.12%       3.869ms      96.725us       1.201ms         6.85%       1.201ms      30.025us            40  
                                            aten::copy_         1.99%       1.502ms        12.10%       9.141ms      57.131us     904.000us         5.16%     904.000us       5.650us           160  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     876.000us         5.00%     876.000us      54.750us            16  
                                               aten::to         0.58%     440.000us        14.54%      10.991ms      76.326us       0.000us         0.00%     792.000us       5.500us           144  
                                         aten::_to_copy         1.30%     985.000us        13.96%      10.551ms      77.581us       0.000us         0.00%     792.000us       5.824us           136  
                                       aten::batch_norm         0.60%     455.000us        18.38%      13.890ms      82.679us       0.000us         0.00%     688.000us       4.095us           168  
                           aten::_batch_norm_impl_index         0.71%     540.000us        17.78%      13.435ms      79.970us       0.000us         0.00%     688.000us       4.095us           168  
                                 aten::cudnn_batch_norm         7.07%       5.343ms        17.06%      12.895ms      76.756us     688.000us         3.93%     688.000us       4.095us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     688.000us         3.93%     688.000us       4.095us           168  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     574.000us         3.28%     574.000us      17.938us            32  
