-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.72%       6.297ms        17.93%     157.084ms     350.634us       0.000us         0.00%     499.953ms       1.116ms           448  
                                   ConvolutionBackward0         0.30%       2.601ms        17.21%     150.787ms     336.578us       0.000us         0.00%     499.953ms       1.116ms           448  
                             aten::convolution_backward        12.13%     106.285ms        16.92%     148.186ms     330.772us     494.067ms        56.22%     499.953ms       1.116ms           448  
                                           aten::conv2d         0.21%       1.835ms        17.04%     149.238ms     282.648us       0.000us         0.00%     240.798ms     456.057us           528  
                                      aten::convolution         0.53%       4.681ms        16.83%     147.403ms     279.172us       0.000us         0.00%     240.798ms     456.057us           528  
                                     aten::_convolution         0.73%       6.363ms        16.29%     142.722ms     270.307us       0.000us         0.00%     240.798ms     456.057us           528  
                                aten::cudnn_convolution        12.11%     106.114ms        13.95%     122.249ms     231.532us     225.808ms        25.70%     225.808ms     427.667us           528  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     152.578ms        17.36%     152.578ms     454.101us           336  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     114.745ms        13.06%     114.745ms     398.420us           288  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     106.140ms        12.08%     106.140ms     884.500us           120  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us      62.254ms         7.08%      62.254ms       1.112ms            56  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      53.069ms         6.04%      53.069ms     368.535us           144  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      51.454ms         5.86%      51.454ms       2.144ms            24  
                               Optimizer.step#Adam.step         6.72%      58.838ms        21.74%     190.486ms      23.811ms       0.000us         0.00%      51.048ms       6.381ms             8  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      50.963ms         5.80%      50.963ms       1.593ms            32  
                                             aten::add_         3.95%      34.571ms         7.42%      64.993ms      18.719us      35.217ms         4.01%      35.217ms      10.143us          3472  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      30.523ms         3.47%      30.523ms     346.852us            88  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      20.357ms         2.32%      20.357ms     848.208us            24  
