-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%       9.506ms         6.09%     155.088ms     255.079us       0.000us         0.00%        1.139s       1.873ms           608  
                                   ConvolutionBackward0         0.15%       3.764ms         5.51%     140.265ms     230.699us       0.000us         0.00%        1.095s       1.800ms           608  
                             aten::convolution_backward         3.62%      92.157ms         5.36%     136.501ms     224.508us        1.094s        48.01%        1.095s       1.800ms           608  
                                           aten::conv2d         0.09%       2.239ms         3.45%      87.831ms     144.459us       0.000us         0.00%     437.242ms     719.148us           608  
                                      aten::convolution         0.24%       6.006ms         3.36%      85.592ms     140.776us       0.000us         0.00%     437.242ms     719.148us           608  
                                     aten::_convolution         0.16%       4.150ms         3.12%      79.586ms     130.898us       0.000us         0.00%     437.242ms     719.148us           608  
                                aten::cudnn_convolution         2.24%      57.052ms         2.93%      74.730ms     122.911us     435.510ms        19.12%     435.510ms     716.299us           608  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     276.936ms        12.16%     276.936ms     596.845us           464  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.30%       7.569ms         1.95%      49.787ms      85.252us       0.000us         0.00%     200.214ms     342.832us           584  
                                CudnnBatchNormBackward0         0.11%       2.852ms         1.66%      42.218ms      72.291us       0.000us         0.00%     200.214ms     342.832us           584  
                        aten::cudnn_batch_norm_backward         0.80%      20.396ms         1.55%      39.366ms      67.408us     200.214ms         8.79%     200.214ms     342.832us           584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     160.263ms         7.04%     160.263ms      12.979us         12348  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     145.460ms         6.39%     145.460ms     626.983us           232  
                                       aten::batch_norm         0.05%       1.309ms         2.20%      55.913ms      95.741us       0.000us         0.00%     126.958ms     217.394us           584  
                           aten::_batch_norm_impl_index         0.08%       2.022ms         2.14%      54.604ms      93.500us       0.000us         0.00%     126.958ms     217.394us           584  
                                 aten::cudnn_batch_norm         1.03%      26.262ms         2.06%      52.582ms      90.038us     126.958ms         5.57%     126.958ms     217.394us           584  
                                              aten::add         1.81%      46.035ms         9.93%     252.825ms      71.258us     111.666ms         4.90%     111.666ms      31.473us          3548  
autograd::engine::evaluate_function: LeakyReluBackwa...         0.18%       4.524ms         0.81%      20.742ms      35.517us       0.000us         0.00%     107.952ms     184.849us           584  
                                     LeakyReluBackward1         0.11%       2.862ms         0.64%      16.218ms      27.771us       0.000us         0.00%     107.952ms     184.849us           584  
