-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.73%      21.279ms        18.76%     544.870ms     236.489us     822.539ms        27.76%     822.539ms     357.005us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     822.539ms        27.76%     822.539ms     357.005us          2304  
                                Optimizer.step#SGD.step         0.66%      19.099ms        16.37%     475.337ms       7.427ms       0.000us         0.00%     736.359ms      11.506ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.27%       7.955ms        17.11%     497.105ms       1.295ms       0.000us         0.00%     679.754ms       1.770ms           384  
                                         AddmmBackward0         0.18%       5.328ms         8.68%     252.254ms     656.911us       0.000us         0.00%     653.886ms       1.703ms           384  
                                               aten::mm         0.96%      27.794ms         8.21%     238.581ms     338.893us     653.886ms        22.07%     653.886ms     928.815us           704  
                                           aten::linear         0.07%       2.114ms        14.04%     407.796ms       1.062ms       0.000us         0.00%     635.374ms       1.655ms           384  
                                            aten::addmm         0.94%      27.360ms        13.80%     400.682ms       1.043ms     635.374ms        21.45%     635.374ms       1.655ms           384  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     605.285ms        20.43%     605.285ms       4.729ms           128  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     430.986ms        14.55%     430.986ms       1.684ms           256  
autograd::engine::evaluate_function: torch::autograd...         0.18%       5.373ms        11.34%     329.448ms     428.969us       0.000us         0.00%     274.472ms     357.385us           768  
                        torch::autograd::AccumulateGrad         0.17%       4.856ms        11.16%     324.075ms     421.973us       0.000us         0.00%     274.472ms     357.385us           768  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     215.428ms         7.27%     215.428ms       1.683ms           128  
                                             aten::mul_         0.25%       7.161ms         7.94%     230.496ms     300.125us     188.292ms         6.36%     188.292ms     245.172us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     188.292ms         6.36%     188.292ms     245.172us           768  
                                aten::mse_loss_backward         0.06%       1.779ms         6.05%     175.858ms       1.374ms      67.948ms         2.29%     157.186ms       1.228ms           128  
                                              aten::mul         0.08%       2.388ms         0.12%       3.579ms      27.961us     136.205ms         4.60%     136.205ms       1.064ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     136.205ms         4.60%     136.205ms       1.064ms           128  
                                            aten::fill_         0.19%       5.428ms         3.30%      95.717ms     106.827us     108.999ms         3.68%     108.999ms     121.651us           896  
