-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.09%     602.000us        38.18%      21.018ms      97.306us       0.000us         0.00%      12.397ms      57.394us           216  
                                      aten::convolution         1.61%     888.000us        37.09%      20.416ms      94.519us       0.000us         0.00%      12.397ms      57.394us           216  
                                     aten::_convolution         2.32%       1.276ms        35.48%      19.528ms      90.407us       0.000us         0.00%      12.397ms      57.394us           216  
                                aten::cudnn_convolution        24.74%      13.618ms        31.05%      17.090ms      79.120us      12.212ms        73.84%      12.212ms      56.537us           216  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       6.162ms        37.26%       6.162ms      59.250us           104  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       3.397ms        20.54%       3.397ms      42.462us            80  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.645ms         9.95%       1.645ms      15.817us           104  
                                           aten::linear         0.30%     163.000us         6.10%       3.360ms      84.000us       0.000us         0.00%       1.318ms      32.950us            40  
                                            aten::addmm         3.36%       1.847ms         5.30%       2.918ms      72.950us       1.318ms         7.97%       1.318ms      32.950us            40  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     698.000us         4.22%     698.000us      87.250us             8  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     656.000us         3.97%     656.000us      27.333us            24  
                                            aten::copy_         2.21%       1.217ms        10.17%       5.597ms      34.981us     607.000us         3.67%     607.000us       3.794us           160  
                                       aten::batch_norm         0.74%     406.000us        16.52%       9.091ms      54.113us       0.000us         0.00%     550.000us       3.274us           168  
                           aten::_batch_norm_impl_index         0.72%     394.000us        15.78%       8.685ms      51.696us       0.000us         0.00%     550.000us       3.274us           168  
                                 aten::cudnn_batch_norm         6.95%       3.828ms        15.06%       8.291ms      49.351us     550.000us         3.33%     550.000us       3.274us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     550.000us         3.33%     550.000us       3.274us           168  
                                               aten::to         0.59%     325.000us        12.07%       6.646ms      46.153us       0.000us         0.00%     519.000us       3.604us           144  
                                         aten::_to_copy         1.07%     591.000us        11.48%       6.321ms      46.478us       0.000us         0.00%     519.000us       3.816us           136  
                                             aten::relu         1.49%     819.000us         8.31%       4.573ms      23.818us       0.000us         0.00%     436.000us       2.271us           192  
