-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.97%       6.343ms        13.67%      89.349ms     214.781us       0.000us         0.00%     276.752ms     665.269us           416  
                                   ConvolutionBackward0         0.41%       2.654ms        12.35%      80.730ms     194.062us       0.000us         0.00%     273.837ms     658.262us           416  
                             aten::convolution_backward         8.03%      52.473ms        11.94%      78.076ms     187.683us     273.837ms        42.28%     273.837ms     658.262us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.92%       6.038ms         5.94%      38.816ms      93.308us       0.000us         0.00%     111.369ms     267.714us           416  
                                CudnnBatchNormBackward0         0.33%       2.160ms         5.01%      32.778ms      78.793us       0.000us         0.00%     111.369ms     267.714us           416  
                        aten::cudnn_batch_norm_backward         2.32%      15.198ms         4.68%      30.618ms      73.601us     111.369ms        17.20%     111.369ms     267.714us           416  
                                           aten::conv2d         0.18%       1.167ms         6.59%      43.111ms     103.632us       0.000us         0.00%      79.326ms     190.688us           416  
                                      aten::convolution         0.53%       3.460ms         6.42%      41.944ms     100.827us       0.000us         0.00%      79.326ms     190.688us           416  
                                     aten::_convolution         0.42%       2.744ms         5.89%      38.484ms      92.510us       0.000us         0.00%      79.326ms     190.688us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      74.288ms        11.47%      74.288ms     546.235us           136  
                                       aten::batch_norm         0.12%     761.000us         4.82%      31.508ms      75.740us       0.000us         0.00%      67.383ms     161.978us           416  
                           aten::_batch_norm_impl_index         0.18%       1.198ms         4.70%      30.747ms      73.911us       0.000us         0.00%      67.383ms     161.978us           416  
                                 aten::cudnn_batch_norm         2.30%      15.009ms         4.52%      29.549ms      71.031us      67.383ms        10.40%      67.383ms     161.978us           416  
     autograd::engine::evaluate_function: ReluBackward0         0.37%       2.414ms         1.87%      12.193ms      43.546us       0.000us         0.00%      51.657ms     184.489us           280  
                                          ReluBackward0         0.23%       1.473ms         1.50%       9.779ms      34.925us       0.000us         0.00%      51.657ms     184.489us           280  
                               aten::threshold_backward         0.73%       4.799ms         1.27%       8.306ms      29.664us      51.657ms         7.98%      51.657ms     184.489us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      51.657ms         7.98%      51.657ms     184.489us           280  
                                aten::cudnn_convolution         4.01%      26.240ms         4.90%      32.055ms     114.482us      41.254ms         6.37%      41.254ms     147.336us           280  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      40.342ms         6.23%      40.342ms       1.261ms            32  
