-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.02%     139.000us        58.48%     428.036ms      53.505ms       0.000us         0.00%     328.400ms      41.050ms             8  
                            _ReversibleFunctionBackward        13.40%      98.089ms        58.46%     427.897ms      53.487ms       0.000us         0.00%     328.400ms      41.050ms             8  
                                    _ReversibleFunction         6.59%      48.201ms        23.00%     168.328ms      21.041ms       0.000us         0.00%     120.718ms      15.090ms             8  
                                               aten::mm         4.40%      32.228ms         6.71%      49.126ms      55.825us      99.400ms        21.33%      99.400ms     112.955us           880  
                                           aten::matmul         0.67%       4.897ms         5.24%      38.351ms      72.634us       0.000us         0.00%      70.337ms     133.214us           528  
                                           aten::linear         0.43%       3.136ms         6.62%      48.434ms      90.362us       0.000us         0.00%      62.941ms     117.427us           536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      57.142ms        12.26%      57.142ms      35.186us          1624  
                                              aten::bmm         1.68%      12.301ms         2.37%      17.310ms      42.426us      51.872ms        11.13%      51.872ms     127.137us           408  
    autograd::engine::evaluate_function: SliceBackward0         0.54%       3.979ms         5.01%      36.657ms      63.641us       0.000us         0.00%      49.298ms      85.587us           576  
                                            aten::copy_         1.55%      11.363ms         3.54%      25.920ms      14.273us      44.284ms         9.50%      44.284ms      24.385us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.21%       1.530ms         3.52%      25.749ms     153.268us       0.000us         0.00%      39.709ms     236.363us           168  
                                            MmBackward0         0.29%       2.124ms         3.31%      24.219ms     144.161us       0.000us         0.00%      39.709ms     236.363us           168  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      39.614ms         8.50%      39.614ms     117.899us           336  
                                         SliceBackward0         0.16%       1.183ms         3.95%      28.886ms      50.149us       0.000us         0.00%      35.899ms      62.325us           576  
                                   aten::slice_backward         0.43%       3.124ms         3.79%      27.703ms      48.095us       0.000us         0.00%      35.899ms      62.325us           576  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      33.722ms         7.24%      33.722ms      75.272us           448  
                                              aten::cat         2.07%      15.172ms         3.57%      26.111ms      41.315us      31.655ms         6.79%      31.655ms      50.087us           632  
                                              aten::add         1.41%      10.336ms         2.39%      17.504ms      24.584us      29.921ms         6.42%      29.921ms      42.024us           712  
                                        aten::logsumexp         0.36%       2.648ms         2.59%      18.945ms     197.344us       0.000us         0.00%      28.597ms     297.885us            96  
