-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.21%      17.025ms        19.91%        1.583s       1.413ms       0.000us         0.00%        3.883s       3.467ms          1120  
                                   ConvolutionBackward0         0.09%       6.932ms        16.13%        1.283s       1.146ms       0.000us         0.00%        3.779s       3.374ms          1120  
                             aten::convolution_backward         2.42%     192.236ms        16.05%        1.276s       1.139ms        3.776s        43.87%        3.779s       3.374ms          1120  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us        2.736s        31.78%        2.736s       5.897ms           464  
                                           aten::conv2d         0.05%       3.582ms         2.33%     185.027ms     165.203us       0.000us         0.00%        2.570s       2.295ms          1120  
                                      aten::convolution         0.13%       9.951ms         2.28%     181.445ms     162.004us       0.000us         0.00%        2.570s       2.295ms          1120  
                                     aten::_convolution         0.11%       8.872ms         2.16%     171.494ms     153.120us       0.000us         0.00%        2.570s       2.295ms          1120  
                                aten::cudnn_convolution         1.36%     108.292ms         1.93%     153.274ms     136.852us        2.569s        29.85%        2.569s       2.294ms          1120  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.13%       9.978ms         2.06%     163.787ms     238.062us       0.000us         0.00%     657.779ms     956.074us           688  
                                CudnnBatchNormBackward0         0.05%       3.764ms         1.93%     153.809ms     223.560us       0.000us         0.00%     657.779ms     956.074us           688  
                        aten::cudnn_batch_norm_backward         0.29%      23.337ms         1.89%     150.045ms     218.089us     657.779ms         7.64%     657.779ms     956.074us           688  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     632.424ms         7.35%     632.424ms     229.139us          2760  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us     629.289ms         7.31%     629.289ms       2.017ms           312  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     451.407ms         5.24%     451.407ms     732.804us           616  
                                       aten::batch_norm         0.02%       1.404ms         0.73%      57.998ms      84.299us       0.000us         0.00%     414.930ms     603.096us           688  
                           aten::_batch_norm_impl_index         0.03%       2.047ms         0.71%      56.594ms      82.259us       0.000us         0.00%     414.930ms     603.096us           688  
                                 aten::cudnn_batch_norm         0.33%      26.528ms         0.69%      54.547ms      79.283us     414.930ms         4.82%     414.930ms     603.096us           688  
                   volta_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     396.504ms         4.61%     396.504ms     143.246us          2768  
