-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         0.27%       1.789ms        84.71%     562.608ms       3.516ms     319.993ms        50.61%     319.993ms       2.000ms           160  
                                               aten::to         0.06%     387.000us        84.98%     564.422ms       3.920ms       0.000us         0.00%     313.917ms       2.180ms           144  
                                         aten::_to_copy         0.13%     876.000us        84.92%     564.035ms       4.147ms       0.000us         0.00%     313.917ms       2.308ms           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     302.571ms        47.85%     302.571ms       9.455ms            32  
                                           aten::conv2d         0.10%     645.000us         4.17%      27.713ms     128.301us       0.000us         0.00%     171.913ms     795.894us           216  
                                      aten::convolution         0.14%     907.000us         4.08%      27.068ms     125.315us       0.000us         0.00%     171.913ms     795.894us           216  
                                     aten::_convolution         0.21%       1.413ms         3.94%      26.161ms     121.116us       0.000us         0.00%     171.913ms     795.894us           216  
                                aten::cudnn_convolution         2.75%      18.253ms         3.54%      23.504ms     108.815us     157.360ms        24.89%     157.360ms     728.519us           216  
                                             aten::relu         0.13%     878.000us         0.71%       4.741ms      24.693us       0.000us         0.00%      31.957ms     166.443us           192  
                                        aten::clamp_min         0.37%       2.438ms         0.58%       3.863ms      20.120us      31.957ms         5.05%      31.957ms     166.443us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      31.957ms         5.05%      31.957ms     166.443us           192  
                                       aten::batch_norm         0.05%     365.000us         1.43%       9.497ms      56.530us       0.000us         0.00%      28.453ms     169.363us           168  
                           aten::_batch_norm_impl_index         0.06%     423.000us         1.37%       9.132ms      54.357us       0.000us         0.00%      28.453ms     169.363us           168  
                                 aten::cudnn_batch_norm         0.62%       4.110ms         1.31%       8.709ms      51.839us      28.453ms         4.50%      28.453ms     169.363us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us      28.453ms         4.50%      28.453ms     169.363us           168  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      25.909ms         4.10%      25.909ms     359.847us            72  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      25.732ms         4.07%      25.732ms     804.125us            32  
                                             aten::add_         0.22%       1.452ms         0.34%       2.285ms      20.402us      25.283ms         4.00%      25.283ms     225.741us           112  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      25.208ms         3.99%      25.208ms     286.455us            88  
