-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.46%       6.420ms        13.10%     182.779ms     407.989us       0.000us         0.00%     764.442ms       1.706ms           448  
                                   ConvolutionBackward0         0.19%       2.601ms        12.64%     176.359ms     393.658us       0.000us         0.00%     764.442ms       1.706ms           448  
                             aten::convolution_backward         9.21%     128.521ms        12.45%     173.758ms     387.853us     754.112ms        53.25%     764.442ms       1.706ms           448  
                                           aten::conv2d         0.11%       1.571ms        12.00%     167.502ms     317.239us       0.000us         0.00%     443.103ms     839.210us           528  
                                      aten::convolution         0.29%       3.983ms        11.89%     165.931ms     314.263us       0.000us         0.00%     443.103ms     839.210us           528  
                                     aten::_convolution         0.38%       5.299ms        11.61%     161.948ms     306.720us       0.000us         0.00%     443.103ms     839.210us           528  
                                aten::cudnn_convolution         7.46%     104.147ms         9.46%     131.956ms     249.917us     413.546ms        29.20%     413.546ms     783.231us           528  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     317.521ms        22.42%     317.521ms     793.803us           400  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     199.385ms        14.08%     199.385ms     692.309us           288  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     169.648ms        11.98%     169.648ms       1.116ms           152  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     114.330ms         8.07%     114.330ms       2.042ms            56  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     101.078ms         7.14%     101.078ms       4.212ms            24  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      59.215ms         4.18%      59.215ms     462.617us           128  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      58.820ms         4.15%      58.820ms     668.409us            88  
                               Optimizer.step#Adam.step         2.94%      41.025ms        21.78%     303.838ms      37.980ms       0.000us         0.00%      49.351ms       6.169ms             8  
                                             aten::add_         2.06%      28.731ms         5.52%      77.029ms      22.186us      49.134ms         3.47%      49.134ms      14.151us          3472  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      37.547ms         2.65%      37.547ms       1.564ms            24  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      36.376ms         2.57%      36.376ms      45.470us           800  
