-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.09%       9.880ms        16.03%     144.760ms     223.395us       0.000us         0.00%     343.110ms     529.491us           648  
                                   ConvolutionBackward0         0.43%       3.927ms        14.72%     132.934ms     205.145us       0.000us         0.00%     341.054ms     526.318us           648  
                             aten::convolution_backward         9.25%      83.545ms        14.29%     129.007ms     199.085us     339.561ms        35.60%     341.054ms     526.318us           648  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.64%       5.756ms         3.94%      35.602ms      90.821us       0.000us         0.00%     134.464ms     343.020us           392  
                                CudnnBatchNormBackward0         0.23%       2.034ms         3.31%      29.846ms      76.138us       0.000us         0.00%     134.464ms     343.020us           392  
                        aten::cudnn_batch_norm_backward         1.57%      14.166ms         3.08%      27.812ms      70.949us     134.464ms        14.10%     134.464ms     343.020us           392  
                                           aten::conv2d         0.24%       2.135ms         8.36%      75.522ms     116.546us       0.000us         0.00%     100.830ms     155.602us           648  
                                      aten::convolution         0.66%       5.939ms         8.13%      73.387ms     113.252us       0.000us         0.00%     100.830ms     155.602us           648  
                                     aten::_convolution         0.59%       5.305ms         7.47%      67.448ms     104.086us       0.000us         0.00%     100.830ms     155.602us           648  
                                            aten::silu_         0.55%       4.945ms         2.31%      20.860ms      53.214us      45.993ms         4.82%      91.617ms     233.717us           392  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      91.340ms         9.58%      91.340ms     713.594us           128  
                                       aten::batch_norm         0.09%     801.000us         3.53%      31.903ms      81.385us       0.000us         0.00%      83.666ms     213.434us           392  
                           aten::_batch_norm_impl_index         0.14%       1.223ms         3.44%      31.102ms      79.342us       0.000us         0.00%      83.666ms     213.434us           392  
                                 aten::cudnn_batch_norm         1.76%      15.903ms         3.31%      29.879ms      76.222us      83.666ms         8.77%      83.666ms     213.434us           392  
     autograd::engine::evaluate_function: SiluBackward0         0.41%       3.682ms         1.59%      14.320ms      36.531us       0.000us         0.00%      67.079ms     171.120us           392  
                                          SiluBackward0         0.14%       1.277ms         1.18%      10.638ms      27.138us       0.000us         0.00%      67.079ms     171.120us           392  
                                    aten::silu_backward         0.65%       5.838ms         1.04%       9.361ms      23.880us      67.079ms         7.03%      67.079ms     171.120us           392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      67.079ms         7.03%      67.079ms     171.120us           392  
                                              aten::mul         0.68%       6.116ms         0.99%       8.963ms      23.341us      58.290ms         6.11%      58.290ms     151.797us           384  
