-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         2.03%      63.891ms        20.21%     635.679ms     217.698us       0.000us         0.00%     950.860ms     325.637us          2920  
                                         AddmmBackward0         1.37%      42.967ms        14.36%     451.796ms     154.725us       0.000us         0.00%     877.088ms     300.373us          2920  
                                               aten::mm         7.08%     222.638ms        10.97%     345.037ms      59.082us     877.088ms        31.07%     877.088ms     150.186us          5840  
                                           aten::linear         0.95%      29.931ms        12.09%     380.418ms     128.520us       0.000us         0.00%     529.592ms     178.916us          2960  
                                            aten::addmm         6.17%     194.229ms         9.31%     292.765ms      98.907us     529.592ms        18.76%     529.592ms     178.916us          2960  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     505.465ms        17.90%     505.465ms     175.509us          2880  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     466.009ms        16.51%     466.009ms     161.809us          2880  
                                              aten::bmm         2.90%      91.319ms         3.86%     121.398ms      42.152us     266.961ms         9.46%     266.961ms      92.695us          2880  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     261.133ms         9.25%     261.133ms     272.014us           960  
                                              aten::mul         2.34%      73.548ms         3.54%     111.274ms      28.071us     241.649ms         8.56%     241.649ms      60.961us          3964  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     200.510ms         7.10%     200.510ms      33.463us          5992  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     178.942ms         6.34%     178.942ms      74.559us          2400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     177.557ms         6.29%     177.557ms      14.464us         12276  
      autograd::engine::evaluate_function: BmmBackward0         0.41%      12.769ms         3.39%     106.709ms     111.155us       0.000us         0.00%     175.563ms     182.878us           960  
                                           BmmBackward0         0.28%       8.886ms         2.99%      93.940ms      97.854us       0.000us         0.00%     175.563ms     182.878us           960  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     149.147ms         5.28%     149.147ms      77.681us          1920  
                                              aten::add         2.76%      86.781ms         4.23%     133.066ms      28.409us     132.122ms         4.68%     132.122ms      28.207us          4684  
                                              aten::div         1.48%      46.660ms         2.20%      69.329ms      32.702us     118.363ms         4.19%     118.363ms      55.832us          2120  
      autograd::engine::evaluate_function: ErfBackward0         0.18%       5.675ms         2.75%      86.384ms     179.967us       0.000us         0.00%     115.073ms     239.735us           480  
