-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         9.36%      98.598ms        31.65%     333.474ms      41.684ms       0.000us         0.00%     159.429ms      19.929ms             8  
    autograd::engine::evaluate_function: AddmmBackward0         1.18%      12.422ms        11.50%     121.190ms     204.713us       0.000us         0.00%      84.175ms     142.188us           592  
                                         AddmmBackward0         0.78%       8.196ms         8.08%      85.101ms     143.752us       0.000us         0.00%      77.336ms     130.635us           592  
                                               aten::mm         4.10%      43.252ms         6.18%      65.084ms      54.970us      77.336ms        20.24%      77.336ms      65.318us          1184  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      65.732ms        17.20%      65.732ms      11.460us          5736  
                                             aten::add_         4.50%      47.367ms         8.86%      93.322ms      14.729us      53.661ms        14.04%      53.661ms       8.469us          6336  
                                           aten::linear         0.51%       5.332ms         7.06%      74.431ms     125.728us       0.000us         0.00%      52.326ms      88.389us           592  
                                            aten::addmm         3.55%      37.421ms         5.61%      59.124ms      99.872us      52.326ms        13.69%      52.326ms      88.389us           592  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      45.824ms        11.99%      45.824ms       8.601us          5328  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      40.159ms        10.51%      40.159ms      69.720us           576  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      34.343ms         8.99%      34.343ms      59.623us           576  
                                             aten::mul_         2.23%      23.464ms         3.92%      41.290ms      13.033us      30.662ms         8.02%      30.662ms       9.679us          3168  
                                         aten::addcdiv_         1.34%      14.076ms         2.25%      23.713ms      14.970us      27.398ms         7.17%      27.398ms      17.297us          1584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.398ms         7.17%      27.398ms      17.297us          1584  
                                              aten::add         3.78%      39.858ms         5.80%      61.107ms      20.644us      26.717ms         6.99%      26.717ms       9.026us          2960  
autograd::engine::evaluate_function: torch::autograd...         0.99%      10.431ms         5.10%      53.685ms      33.892us       0.000us         0.00%      21.375ms      13.494us          1584  
                        torch::autograd::AccumulateGrad         0.95%       9.978ms         4.11%      43.254ms      27.307us       0.000us         0.00%      21.375ms      13.494us          1584  
                                         aten::addcmul_         1.15%      12.154ms         2.02%      21.248ms      13.414us      19.413ms         5.08%      19.413ms      12.256us          1584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      19.413ms         5.08%      19.413ms      12.256us          1584  
