-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.45%      14.876ms        24.52%     250.667ms     313.334us       0.000us         0.00%     475.943ms     594.929us           800  
                                   ConvolutionBackward0         0.74%       7.612ms        23.06%     235.791ms     294.739us       0.000us         0.00%     475.943ms     594.929us           800  
                             aten::convolution_backward        15.41%     157.570ms        22.32%     228.179ms     285.224us     475.943ms        66.07%     475.943ms     594.929us           800  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     260.031ms        36.10%     260.031ms     812.597us           320  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     173.006ms        24.02%     173.006ms     240.286us           720  
                                      aten::convolution         0.64%       6.565ms         9.65%      98.703ms     123.379us       0.000us         0.00%     147.671ms     184.589us           800  
                                     aten::_convolution         0.48%       4.906ms         9.01%      92.138ms     115.172us       0.000us         0.00%     147.671ms     184.589us           800  
                                           aten::conv2d         0.19%       1.925ms         7.92%      80.976ms     134.960us       0.000us         0.00%      97.302ms     162.170us           600  
                                aten::cudnn_convolution         5.46%      55.860ms         6.87%      70.240ms     117.067us      97.302ms        13.51%      97.302ms     162.170us           600  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      87.797ms        12.19%      87.797ms     182.910us           480  
                                 aten::conv_transpose2d         0.07%     737.000us         1.99%      20.389ms     101.945us       0.000us         0.00%      50.369ms     251.845us           200  
                      aten::cudnn_convolution_transpose         1.31%      13.381ms         1.66%      16.992ms      84.960us      50.369ms         6.99%      50.369ms     251.845us           200  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      43.758ms         6.07%      43.758ms     273.488us           160  
                               Optimizer.step#Adam.step         5.69%      58.151ms        18.62%     190.327ms       2.379ms       0.000us         0.00%      39.850ms     498.125us            80  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      23.812ms         3.31%      23.812ms     148.825us           160  
                                             aten::add_         5.49%      56.156ms        10.38%     106.176ms      20.263us      21.977ms         3.05%      21.977ms       4.194us          5240  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      17.255ms         2.40%      17.255ms       6.076us          2840  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.078ms         1.82%      13.078ms       4.359us          3000  
