-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.00%     166.000us        66.81%        9.203s        1.150s       0.000us         0.00%        9.815s        1.227s             8  
                            _ReversibleFunctionBackward         0.70%      96.589ms        66.81%        9.203s        1.150s       0.000us         0.00%        9.815s        1.227s             8  
                                    _ReversibleFunction         0.37%      50.777ms        23.21%        3.197s     399.618ms       0.000us         0.00%        3.592s     449.017ms             8  
                                               aten::mm         0.22%      30.125ms         0.33%      45.351ms      51.535us        2.980s        21.84%        2.980s       3.386ms           880  
                                           aten::matmul         0.03%       4.794ms         0.26%      36.197ms      68.555us       0.000us         0.00%        2.128s       4.030ms           528  
                                           aten::linear         0.02%       3.161ms         0.33%      45.624ms      85.119us       0.000us         0.00%        1.866s       3.481ms           536  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.772s        12.99%        1.772s       3.356ms           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us        1.714s        12.56%        1.714s       1.056ms          1624  
                                              aten::bmm         0.09%      12.186ms         0.12%      16.316ms      39.990us        1.564s        11.46%        1.564s       3.833ms           408  
    autograd::engine::evaluate_function: SliceBackward0         0.03%       3.724ms         0.26%      36.447ms      63.276us       0.000us         0.00%        1.495s       2.595ms           576  
                                            aten::copy_         0.09%      11.911ms        85.96%       11.840s       6.520ms        1.340s         9.82%        1.340s     737.999us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.01%       1.497ms         0.18%      24.666ms     146.821us       0.000us         0.00%        1.113s       6.627ms           168  
                                            MmBackward0         0.02%       2.154ms         0.17%      23.169ms     137.911us       0.000us         0.00%        1.113s       6.627ms           168  
                                         SliceBackward0         0.01%       1.052ms         0.21%      29.304ms      50.875us       0.000us         0.00%        1.090s       1.892ms           576  
                                   aten::slice_backward         0.02%       2.849ms         0.21%      28.252ms      49.049us       0.000us         0.00%        1.090s       1.892ms           576  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us        1.073s         7.86%        1.073s       2.395ms           448  
                                              aten::cat         0.11%      14.775ms         0.19%      25.554ms      40.434us     943.394ms         6.91%     943.394ms       1.493ms           632  
                                              aten::add         0.07%      10.237ms         0.11%      15.649ms      21.979us     911.663ms         6.68%     911.663ms       1.280ms           712  
                                        aten::logsumexp         0.02%       2.733ms         0.14%      19.461ms     202.719us       0.000us         0.00%     827.520ms       8.620ms            96  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     806.299ms         5.91%     806.299ms       2.964ms           272  
