-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         3.26%      83.550ms         4.76%     122.047ms      52.426us     869.643ms        34.17%     869.643ms     373.558us          2328  
       autograd::engine::evaluate_function: MmBackward0         0.41%      10.396ms         4.49%     115.053ms     148.264us       0.000us         0.00%     576.021ms     742.295us           776  
                                            MmBackward0         0.40%      10.202ms         4.08%     104.657ms     134.867us       0.000us         0.00%     576.021ms     742.295us           776  
                                           aten::matmul         0.46%      11.698ms         4.26%     109.162ms     102.596us       0.000us         0.00%     443.949ms     417.245us          1064  
                                              aten::bmm         1.18%      30.340ms         1.52%      39.092ms      45.245us     368.539ms        14.48%     368.539ms     426.550us           864  
                                           aten::linear         0.12%       3.195ms         2.61%      66.988ms      86.325us       0.000us         0.00%     293.622ms     378.379us           776  
                                             aten::add_         1.50%      38.395ms         2.93%      75.172ms      17.305us     292.683ms        11.50%     292.683ms      67.376us          4344  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     245.116ms         9.63%     245.116ms       2.043ms           120  
      autograd::engine::evaluate_function: BmmBackward0         0.14%       3.690ms         1.26%      32.375ms     112.413us       0.000us         0.00%     233.881ms     812.087us           288  
                                           BmmBackward0         0.11%       2.839ms         1.12%      28.685ms      99.601us       0.000us         0.00%     233.881ms     812.087us           288  
autograd::engine::evaluate_function: SoftmaxBackward...         0.05%       1.359ms         0.42%      10.750ms      74.653us       0.000us         0.00%     203.941ms       1.416ms           144  
                                       SoftmaxBackward0         0.04%     972.000us         0.37%       9.391ms      65.215us       0.000us         0.00%     203.941ms       1.416ms           144  
                           aten::_softmax_backward_data         0.13%       3.373ms         0.33%       8.419ms      58.465us     102.443ms         4.03%     203.941ms       1.416ms           144  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     196.496ms         7.72%     196.496ms     227.426us           864  
                                              aten::mul         1.83%      47.044ms         2.83%      72.525ms      26.126us     178.759ms         7.02%     178.759ms      64.394us          2776  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     171.121ms         6.72%     171.121ms     293.015us           584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     162.892ms         6.40%     162.892ms      50.028us          3256  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     160.542ms         6.31%     160.542ms     238.902us           672  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     138.406ms         5.44%     138.406ms     480.576us           288  
