-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.32%      16.130ms        30.73%     375.079ms     334.892us       0.000us         0.00%     706.076ms     630.425us          1120  
                                   ConvolutionBackward0         0.54%       6.552ms        29.00%     353.854ms     315.941us       0.000us         0.00%     693.482ms     619.180us          1120  
                             aten::convolution_backward        16.92%     206.542ms        28.46%     347.302ms     310.091us     691.511ms        47.86%     693.482ms     619.180us          1120  
                                           aten::conv2d         0.29%       3.553ms        14.98%     182.846ms     163.255us       0.000us         0.00%     451.081ms     402.751us          1120  
                                      aten::convolution         0.82%       9.989ms        14.69%     179.293ms     160.083us       0.000us         0.00%     451.081ms     402.751us          1120  
                                     aten::_convolution         0.69%       8.445ms        13.87%     169.304ms     151.164us       0.000us         0.00%     451.081ms     402.751us          1120  
                                aten::cudnn_convolution         8.84%     107.871ms        12.42%     151.614ms     135.370us     450.192ms        31.16%     450.192ms     401.957us          1120  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     363.422ms        25.15%     363.422ms     783.237us           464  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     173.897ms        12.03%     173.897ms      80.508us          2160  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      78.897ms         5.46%      78.897ms      41.438us          1904  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.76%       9.320ms         4.77%      58.225ms      84.629us       0.000us         0.00%      74.791ms     108.708us           688  
                                CudnnBatchNormBackward0         0.29%       3.589ms         4.01%      48.905ms      71.083us       0.000us         0.00%      74.791ms     108.708us           688  
                        aten::cudnn_batch_norm_backward         1.99%      24.264ms         3.71%      45.316ms      65.866us      74.791ms         5.18%      74.791ms     108.708us           688  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      74.204ms         5.14%      74.204ms     250.689us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      57.913ms         4.01%      57.913ms       4.273us         13552  
                   volta_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      53.554ms         3.71%      53.554ms      92.976us           576  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      51.681ms         3.58%      51.681ms     119.632us           432  
