-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.15%       7.648ms         8.69%     432.028ms     964.348us       0.000us         0.00%        2.642s       5.897ms           448  
                                   ConvolutionBackward0         0.06%       2.959ms         8.54%     424.380ms     947.277us       0.000us         0.00%        2.642s       5.897ms           448  
                             aten::convolution_backward         3.14%     155.905ms         8.48%     421.421ms     940.672us        2.611s        52.17%        2.642s       5.897ms           448  
                                           aten::conv2d         0.03%       1.552ms         4.42%     219.763ms     416.218us       0.000us         0.00%        1.672s       3.167ms           528  
                                      aten::convolution         0.08%       4.089ms         4.39%     218.211ms     413.278us       0.000us         0.00%        1.672s       3.167ms           528  
                                     aten::_convolution         0.11%       5.264ms         4.31%     214.122ms     405.534us       0.000us         0.00%        1.672s       3.167ms           528  
                                aten::cudnn_convolution         1.79%      89.215ms         3.56%     176.844ms     334.932us        1.555s        31.06%        1.555s       2.944ms           528  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     731.784ms        14.62%     731.784ms       2.951ms           248  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     710.674ms        14.20%     710.674ms       2.221ms           320  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     484.284ms         9.68%     484.284ms       2.752ms           176  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     456.967ms         9.13%     456.967ms       2.596ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     384.087ms         7.67%     384.087ms       8.002ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     290.122ms         5.80%     290.122ms      12.088ms            24  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     206.191ms         4.12%     206.191ms       2.864ms            72  
         volta_scudnn_128x128_3dconv_fprop_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     204.692ms         4.09%     204.692ms       4.264ms            48  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     192.270ms         3.84%     192.270ms       2.403ms            80  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     144.370ms         2.88%     144.370ms     180.463us           800  
                                             aten::add_         0.59%      29.203ms         9.63%     478.845ms     137.916us     136.979ms         2.74%     136.979ms      39.452us          3472  
