-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.95%       9.467ms        15.41%     154.102ms     253.457us       0.000us         0.00%     349.620ms     575.033us           608  
                                   ConvolutionBackward0         0.35%       3.547ms        13.92%     139.221ms     228.982us       0.000us         0.00%     339.375ms     558.183us           608  
                             aten::convolution_backward         9.80%      98.068ms        13.56%     135.674ms     223.148us     339.016ms        45.66%     339.375ms     558.183us           608  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     208.952ms        28.14%     208.952ms     408.109us           512  
                                           aten::conv2d         0.20%       2.032ms         7.82%      78.246ms     128.694us       0.000us         0.00%     167.207ms     275.012us           608  
                                      aten::convolution         0.51%       5.138ms         7.62%      76.214ms     125.352us       0.000us         0.00%     167.207ms     275.012us           608  
                                     aten::_convolution         0.37%       3.699ms         7.11%      71.076ms     116.901us       0.000us         0.00%     167.207ms     275.012us           608  
                                aten::cudnn_convolution         5.10%      51.001ms         6.68%      66.774ms     109.826us     166.804ms        22.47%     166.804ms     274.349us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      77.935ms        10.50%      77.935ms       7.713us         10104  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.79%       7.882ms         4.97%      49.707ms      85.115us       0.000us         0.00%      44.866ms      76.825us           584  
                                CudnnBatchNormBackward0         0.28%       2.807ms         4.18%      41.825ms      71.618us       0.000us         0.00%      44.866ms      76.825us           584  
                        aten::cudnn_batch_norm_backward         2.03%      20.270ms         3.90%      39.018ms      66.812us      44.866ms         6.04%      44.866ms      76.825us           584  
                                             aten::add_         6.07%      60.668ms        11.05%     110.507ms      14.408us      42.688ms         5.75%      42.688ms       5.566us          7670  
                                Optimizer.step#SGD.step         4.09%      40.905ms        12.82%     128.187ms      21.364ms       0.000us         0.00%      41.252ms       6.875ms             6  
                                              aten::add         3.66%      36.615ms         5.61%      56.114ms      19.048us      37.576ms         5.06%      37.576ms      12.755us          2946  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      36.254ms         4.88%      36.254ms     146.185us           248  
                                       aten::batch_norm         0.12%       1.172ms         4.89%      48.879ms      83.697us       0.000us         0.00%      27.205ms      46.584us           584  
                           aten::_batch_norm_impl_index         0.18%       1.752ms         4.77%      47.707ms      81.690us       0.000us         0.00%      27.205ms      46.584us           584  
                                 aten::cudnn_batch_norm         2.20%      22.035ms         4.59%      45.955ms      78.690us      27.205ms         3.66%      27.205ms      46.584us           584  
