-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.39%       8.561ms         5.82%     127.509ms     257.075us       0.000us         0.00%     817.862ms       1.649ms           496  
                                   ConvolutionBackward0         0.16%       3.554ms         5.32%     116.549ms     234.978us       0.000us         0.00%     799.837ms       1.613ms           496  
                             aten::convolution_backward         3.37%      73.812ms         5.15%     112.995ms     227.812us     798.912ms        36.71%     799.837ms       1.613ms           496  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.27%       6.024ms         1.79%      39.283ms     106.747us       0.000us         0.00%     406.863ms       1.106ms           368  
                                CudnnBatchNormBackward0         0.10%       2.236ms         1.52%      33.259ms      90.378us       0.000us         0.00%     406.863ms       1.106ms           368  
                        aten::cudnn_batch_norm_backward         0.74%      16.204ms         1.42%      31.023ms      84.302us     406.863ms        18.69%     406.863ms       1.106ms           368  
                                       aten::batch_norm         0.03%     682.000us         1.32%      28.926ms      78.603us       0.000us         0.00%     243.627ms     662.030us           368  
                           aten::_batch_norm_impl_index         0.05%       1.125ms         1.29%      28.244ms      76.750us       0.000us         0.00%     243.627ms     662.030us           368  
                                 aten::cudnn_batch_norm         0.60%      13.153ms         1.24%      27.119ms      73.693us     243.627ms        11.19%     243.627ms     662.030us           368  
                                           aten::conv2d         0.07%       1.551ms         2.63%      57.684ms     116.298us       0.000us         0.00%     222.213ms     448.010us           496  
                                      aten::convolution         0.19%       4.186ms         2.56%      56.133ms     113.171us       0.000us         0.00%     222.213ms     448.010us           496  
                                     aten::_convolution         0.18%       3.850ms         2.37%      51.947ms     104.732us       0.000us         0.00%     222.213ms     448.010us           496  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     205.624ms         9.45%     205.624ms       1.714ms           120  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     162.441ms         7.46%     162.441ms       5.076ms            32  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     155.341ms         7.14%     155.341ms     539.378us           288  
                                aten::cudnn_convolution         1.53%      33.610ms         1.92%      42.020ms     111.755us     119.931ms         5.51%     119.931ms     318.965us           376  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     106.303ms         4.88%     106.303ms       1.208ms            88  
                                aten::_conv_depthwise2d         0.06%       1.225ms         0.15%       3.285ms      27.375us     101.982ms         4.69%     101.982ms     849.850us           120  
