-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.12%       7.326ms        10.53%     662.140ms       1.478ms       0.000us         0.00%        3.335s       7.445ms           448  
                                   ConvolutionBackward0         0.05%       3.015ms        10.41%     654.814ms       1.462ms       0.000us         0.00%        3.335s       7.445ms           448  
                             aten::convolution_backward         2.48%     155.920ms        10.36%     651.799ms       1.455ms        3.297s        52.14%        3.335s       7.445ms           448  
                                           aten::conv2d         0.02%       1.558ms         3.85%     242.311ms     458.922us       0.000us         0.00%        2.134s       4.041ms           528  
                                      aten::convolution         0.07%       4.094ms         3.83%     240.753ms     455.972us       0.000us         0.00%        2.134s       4.041ms           528  
                                     aten::_convolution         0.08%       5.240ms         3.76%     236.659ms     448.218us       0.000us         0.00%        2.134s       4.041ms           528  
                                aten::cudnn_convolution         1.27%      80.030ms         3.07%     192.836ms     365.220us        1.987s        31.42%        1.987s       3.763ms           528  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.056s        16.69%        1.056s       3.068ms           344  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     974.184ms        15.41%     974.184ms       3.805ms           256  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     803.822ms        12.71%     803.822ms       4.785ms           168  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     513.782ms         8.12%     513.782ms       2.919ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     483.623ms         7.65%     483.623ms      10.075ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     366.345ms         5.79%     366.345ms      15.264ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     347.108ms         5.49%     347.108ms       2.169ms           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.908ms         2.85%     179.908ms     224.885us           800  
                                             aten::add_         0.50%      31.210ms         9.71%     610.698ms     175.892us     165.856ms         2.62%     165.856ms      47.770us          3472  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_n...         0.00%       0.000us         0.00%       0.000us       0.000us     159.087ms         2.52%     159.087ms       9.943ms            16  
