-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.09%       5.680ms        10.90%     687.458ms       1.535ms       0.000us         0.00%        3.339s       7.453ms           448  
                                   ConvolutionBackward0         0.04%       2.249ms        10.81%     681.778ms       1.522ms       0.000us         0.00%        3.339s       7.453ms           448  
                             aten::convolution_backward         1.86%     117.008ms        10.78%     679.529ms       1.517ms        3.301s        52.15%        3.339s       7.453ms           448  
                                           aten::conv2d         0.02%       1.574ms         3.83%     241.561ms     457.502us       0.000us         0.00%        2.135s       4.045ms           528  
                                      aten::convolution         0.06%       3.947ms         3.81%     239.987ms     454.521us       0.000us         0.00%        2.135s       4.045ms           528  
                                     aten::_convolution         0.08%       5.229ms         3.74%     236.040ms     447.045us       0.000us         0.00%        2.135s       4.045ms           528  
                                aten::cudnn_convolution         1.25%      78.572ms         3.05%     192.481ms     364.547us        1.989s        31.42%        1.989s       3.767ms           528  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.056s        16.68%        1.056s       3.069ms           344  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     974.655ms        15.40%     974.655ms       3.807ms           256  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     805.790ms        12.73%     805.790ms       4.796ms           168  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     514.654ms         8.13%     514.654ms       2.924ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     484.661ms         7.66%     484.661ms      10.097ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     367.032ms         5.80%     367.032ms      15.293ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     347.233ms         5.49%     347.233ms       2.170ms           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.936ms         2.84%     179.936ms     224.920us           800  
                                             aten::add_         0.47%      29.335ms         9.71%     612.324ms     176.361us     165.884ms         2.62%     165.884ms      47.778us          3472  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_n...         0.00%       0.000us         0.00%       0.000us       0.000us     159.281ms         2.52%     159.281ms       9.955ms            16  
